chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	182903	2652835	0.39678136531189	165	0.114058905827304	0.952561840639751	7458	0.379819663428811	3	2	1	-6.73987557995234
chr1	2652890	2849328	0.245894957044616	129	0.140492324147549	0.63903731921565	972	0.215909608419186	2	2	0	-6.84224666603437
chr1	2849330	122404409	0.380580884117432	2150	0.103294931586965	0.926686104072937	114727	0.349935374157391	3	2	1	-7.10349143534853
chr1	122560911	124937441	0.373959548782586	167	0.151587065681977	0.709671828093394	2961	0.404230361666236	2	1	1	-7.1295882389857
chr1	125070275	125091680	0.482546841196919	75	0.162445797474472	1.13291688885397	160	0.506312282409959	4	2	2	-6.7400010270026
chr1	125094469	144102531	0.329924978038306	273	0.128858750875619	0.667992046058918	4967	0.328926896528736	2	2	0	-8.05276710156255
chr1	144103448	172748778	0.230172643461812	671	0.0999587668400139	1.26619369868835	53981	0.528465545081859	5	4	1	-7.29003269850719
chr1	173441305	214401779	0.12835278524632	436	0.0788155732727963	1.14589129616535	36713	0.469761560758573	4	4	0	-6.78387944893247
chr1	214482821	214483326	0.475865550203034	19	0.0692349166548969	0.987576388542491	30	0.255902729365186	17	9	8	-6.74337757390945
chr1	214483397	248750625	0.12631389497827	480	0.100315933060074	1.13314046492475	29965	0.445755559890022	4	4	0	-6.839942993259
chr2	242793	87366545	0.387185831540267	902	0.100263541142075	0.941935253214033	55830	0.36110088503357	3	2	1	-6.77005954328998
chr2	87396809	89841171	0.498713483812735	324	0.124290737663531	0.723889102775997	3539	0.328772727837715	2	1	1	-6.73459604947299
chr2	89968860	92075691	0.330991555819784	296	0.117756936115061	0.860295891476275	3174	0.308609432202183	3	2	1	-6.98544907654207
chr2	94192000	242171544	0.401049610018781	1896	0.105393639720333	0.942630379172843	108001	0.368105045407223	3	2	1	-6.79848243124842
chr3	401716	75667980	0.378304100133186	962	0.0978310906793796	0.939593438486429	63580	0.367120696523199	3	2	1	-6.78401134156495
chr3	75667985	82807041	0.176269167123771	222	0.136427971228098	0.806229129510451	1682	0.347747626961362	2	2	0	-7.06844196115329
chr3	84737743	85673564	0.0481591111002367	60	0.0888678063510612	6.08459543767225	5296	5.11078142911532	14	14	0	-6.74222577580059
chr3	85714792	90951640	0.0966969602393438	54	0.155518331500067	1.16066887715986	1465	2.34445365076514	4	4	0	-6.75287723267072
chr3	91069563	91648731	0.194864433457676	34	0.119669360294214	3.20349790974688	704	2.59253551238185	12	10	2	-6.73455834526052
chr3	91891380	125607212	0.440926647521679	428	0.0814338247262058	1.31762760247845	23832	0.520353049995206	5	3	2	-6.97457527957737
chr3	125697114	125765662	0.0941786733884152	9	0.0535718624321056	1.59645620813925	110	1.0754880569074	6	6	0	-6.73526613317649
chr3	125765669	130097087	0.498933897112277	156	0.0923703703491817	1.30514659487299	7247	0.527230571677497	4	2	2	-6.8419971897797
chr3	130098118	130112015	0.167766915996033	27	0.14388689567309	2.26208479466594	250	3.62241674981404	15	13	2	-6.73375160869711
chr3	130376188	195779698	0.498858475525991	739	0.098223034145103	1.33297556005793	45864	0.5464139137744	5	3	2	-7.30945067683861
