chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	14653	16591929	0.498875635796105	909	0.0961683649122222	1.15427589792051	46132	1.27663088989275	2	1	1	-6.73378810005206
chr1	16604762	16642284	0.498580100734043	49	0.122807229617228	2.58434885725691	836	2.73565207789323	6	3	3	-6.73311354600138
chr1	16642650	16953644	0.376358409377736	100	0.0978662744604477	1.15933810311978	1598	1.43104072302284	3	2	1	-6.74919882603661
chr1	16955930	120833672	0.498916389191952	2142	0.0901129779686053	1.22494530107	163007	1.34035258330491	2	1	1	-6.8149305968551
chr1	125119762	152213024	0.477580187558945	271	0.109624265541269	1.20073047734113	21996	1.17728474837107	2	1	1	-6.76782065292214
chr1	152214014	152355935	0.499126807294089	69	0.0788397670351401	0.403673750241825	1366	0.405245795329019	0	0	0	-6.75746090026887
chr1	152356959	248650825	0.498915053728692	2558	0.0883073554516097	1.20407974184992	155275	1.26836958669194	2	1	1	-6.76902635316598
chr2	126993	90309244	0.498893925574871	1536	0.0872428711516032	1.17579112275757	99079	1.3700362236666	2	1	1	-6.73494299461762
chr2	90309484	91963698	0.271479148619632	45	0.110121957186319	2.18180770163683	903	2.1767063778965	5	4	1	-6.73322974436659
chr2	94190317	241875962	0.498908126535777	2665	0.0932358850362611	1.16227733167986	179925	1.29082651953771	2	1	1	-6.7338088085913
chr3	242309	58431689	0.498902785333249	1328	0.0854266958184011	1.13916802718886	97507	1.19452283847799	2	1	1	-6.74684450799542
chr3	58439172	90234801	0.472593664104401	347	0.102014681063583	1.38557686601943	14480	1.61654694074557	2	1	1	-6.98484712658345
chr3	93470397	93886282	0.461624101777587	9	0.118270992968596	4.89473100073493	239	5.09745386779026	11	6	5	-6.73339410756358
chr3	94061265	198157341	0.498898514701732	1947	0.0902994599419711	1.18989900460975	113037	1.36342542671896	2	1	1	-6.74635136627962
chr4	196641	48994882	0.498870370659217	1020	0.0920455608070926	1.18453780917749	47095	1.39255506508214	2	1	1	-6.73667616121542
chr4	49016897	49711699	0.179300730667015	55	0.145750402393886	3.76870021163774	435	2.86328811590522	8	7	1	-6.73536443777608
chr4	51848078	186635994	0.496686114054612	1564	0.0897428551423762	1.20939686180936	99968	1.47953938908579	2	1	1	-6.78166576995292
chr4	186817814	190179746	0.389405971740864	44	0.0974444602477789	2.1516882947834	1385	2.3886522365915	6	4	2	-6.7728767928294
chr5	140417	16689685	0.498847910059654	445	0.10233677139144	1.16919800773613	14815	1.3090023628693	2	1	1	-6.73313687069815
chr5	16699403	31054103	0.49355941165826	85	0.0844384034524045	1.80475129338389	3203	2.95117195769382	4	2	2	-6.7367308255018
chr5	31297544	46206800	0.498830146228048	234	0.10140907550242	1.26512595971026	17561	1.41929346452447	2	1	1	-6.76222675614832
chr5	49600499	49666191	0.30531208576789	41	0.132392243343638	5.32414390045169	448	2.07366338418665	14	10	4	-6.73309257580268
chr5	50402346	181283468	0.498907125885244	2395	0.0860695897748158	1.12576164858959	135902	1.24711888311013	2	1	1	-6.7962375774796
chr6	289977	32369909	0.49889086376756	1242	0.0925339494770079	1.14272604509897	48487	1.29068328611041	2	1	1	-6.7380077927711
chr6	32395945	32759325	0.498699250186483	200	0.119129210603846	1.14833130878192	889	0.689352842410249	2	1	1	-6.73321422015664
chr6	32778797	60873573	0.49889265036816	774	0.0784204668205156	1.15276067254889	48866	1.18640835504553	2	1	1	-6.73482818930907
chr6	62047746	170594646	0.498895531141495	1478	0.0944832399646672	1.19063097739722	90807	1.38993960619777	2	1	1	-6.7472210425781
chr7	36127	56735921	0.498905822990747	1327	0.0906620556157551	1.23602936905748	60851	1.42782033055387	2	1	1	-6.78854998128254
