chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	14464	16869040	0.498870985490942	1041	0.088801659260572	1.05904022605824	55414	0.346435061257806	3	2	1	-6.9227742729747
chr1	16930355	120833672	0.498914439431419	2570	0.0790501408067149	1.01420063945755	186890	0.338613557374477	2	1	1	-6.83828142452912
chr1	125183675	146469900	0.498519563921888	53	0.135480400951909	1.15132725365326	5782	0.383390564065217	4	2	2	-6.78552779510234
chr1	146646057	247566098	0.498922638824158	2910	0.0788095817222161	1.08542909792301	205448	0.36320685422648	3	2	1	-6.89364584969637
chr1	247588429	248911696	0.499203128512083	92	0.0675766274190989	0.87318172078986	3785	0.258685426612922	0	0	0	-6.77949598436237
chr2	127190	89244990	0.498921101036082	1783	0.0779429321173067	1.00682461723382	115046	0.342213928749593	2	1	1	-6.75374872179042
chr2	89245365	91965947	0.316764171314321	95	0.119880597557623	0.996776248276719	2519	0.435926680877933	3	3	0	-6.94475118502556
chr2	94203345	97576286	0.492325417599072	168	0.0995344652893616	1.07545851730367	10790	0.373461334232139	3	2	1	-6.80331843379467
chr2	97578750	241875543	0.498936832737309	2956	0.0775931616714827	1.0262326267611	203284	0.350740211129104	2	1	1	-7.16913846947823
chr3	186960	1268383	0.497956685679984	13	0.185351260431619	0.934204689531211	558	0.308104820961727	2	1	1	-6.76466468811383
chr3	1278587	75664643	0.477538895365185	1511	0.0792617966144967	1.07527415608233	129659	0.350380403520761	3	2	1	-6.83389907595089
chr3	75664988	77410567	0.312161295865175	66	0.0951722141680562	0.978435493239901	788	0.329906664443606	3	3	0	-7.1029603196894
chr3	77410723	89341725	0.461279738290116	64	0.0605814726739884	0.964218023538432	3330	0.469361960946183	1	1	0	-6.85843775236759
chr3	91445573	101291370	0.499139085105971	197	0.0776750330101876	0.979825310133828	7971	0.309328639889242	2	1	1	-6.75882059118127
chr3	101414345	101699951	0.186127359483738	16	0.0533406895968422	1.01542463366653	719	0.407469421452884	14	14	0	-7.24711697133825
chr3	101699976	194791390	0.498928392319051	1994	0.0781541474618116	1.04884464968774	116573	0.366557033114602	3	2	1	-7.44983434415872
chr3	194991077	195864004	0.330528451322744	210	0.0975323595166353	0.928871900351843	4525	0.332775591094015	3	3	0	-6.98024817987366
chr3	195868761	198157341	0.498767080871833	143	0.107354210097634	1.10097963577399	6796	0.40153791638103	4	2	2	-6.77383385019654
