chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13668	121177466	0.405479977616867	3929	0.0872983172076572	0.968428618691401	239865	0.404465941529254	3	2	1	-6.78473728341227
chr1	125094607	143766440	0.30838242094358	19	0.136355851097982	1.48110009913183	961	0.43128766749239	6	4	2	-7.05564613117405
chr1	143768111	181089482	0.452260115508736	1329	0.0801649823424425	1.17684803877243	108964	0.558227251798914	4	2	2	-6.94854689991512
chr1	181579205	248812149	0.49890951330647	1793	0.0844068229367522	0.809097517115204	93066	0.314524271707183	2	1	1	-8.22604439330115
chr2	126239	89244990	0.49042579259086	1857	0.0710531468513429	1.16254965208136	124094	0.50669684409788	4	2	2	-6.74394708113725
chr2	89581213	91963698	0.498753152921548	102	0.115320885866968	1.21378988743895	2607	0.620794259999732	4	2	2	-6.7398481975445
chr2	94195995	97555344	0.498698498366146	161	0.122100301783624	1.15615451647597	11496	0.43967235370496	4	2	2	-6.73346956686901
chr2	97558675	241815308	0.498939278743427	3151	0.0775818951809578	1.15113799355186	212656	0.502009676297506	4	2	2	-6.76949208505156
chr3	276617	89479327	0.392072053430302	2008	0.0877278304859712	0.950697720575366	126940	0.37952159147704	3	2	1	-6.76228857945558
chr3	93470530	195778793	0.382512396181316	1983	0.0924178484326203	0.953124843315291	118263	0.403153228258348	3	2	1	-6.75682927803193
chr3	195779084	195788469	0.266602115175263	70	0.0943053232636377	0.575263307380882	1752	0.0827124525251307	2	2	0	-6.88245844967023
chr3	195789759	198157341	0.36368101038967	185	0.0958456799213035	0.968646104524419	6600	0.463200303814279	3	2	1	-6.79196080500212
chr4	162324	45047503	0.211398008571715	984	0.0911424188233878	0.798791219312657	45155	0.328056259868555	2	2	0	-7.45628578706656
chr4	45208901	49609124	0.332141703536786	77	0.12666881915884	1.10395456626598	5000	0.459297198156495	4	3	1	-6.76898610413645
chr4	52072079	190041894	0.498905685063871	1979	0.0920051492225302	0.763659467537775	100580	0.317186262774996	2	1	1	-6.83244966537646
chr4	190068455	190179673	0.187188607792498	17	0.135798997224055	1.26749964261795	93	0.580249500792293	3	3	0	-6.7495945709328
