chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13668	16936967	0.398702104501601	1118	0.0892779941796733	0.895308087142314	75696	0.341384525602175	3	2	1	-7.16826503870999
chr1	16937062	111996439	0.409404941409078	2614	0.0844365902566442	0.880267564336732	221138	0.351940409115587	3	2	1	-8.63995024091518
chr1	112509533	121177466	0.435218468147395	218	0.0759203650586231	1.10619798279972	23871	0.458370169330685	4	2	2	-7.43563688330929
chr1	125094607	248919937	0.498918195015194	3392	0.0815693479913902	1.12210809949956	316809	0.497935047669353	4	2	2	-8.73833514642129
chr2	126990	91963698	0.35778428774012	1910	0.0891649079198002	0.954146654495119	159668	0.420255748224287	3	2	1	-6.81259808116458
chr2	94195995	97158234	0.361152593123724	105	0.130565653001047	0.951239623621832	13538	0.453911778616795	3	2	1	-6.74635928276066
chr2	97162020	97183482	0.163712137523869	19	0.0813344118421447	0.825761979608974	100	0.319253581962614	6	5	1	-6.82576677238175
chr2	97185332	241755254	0.357561229796116	3094	0.089101446664757	0.939340024561687	269641	0.38706743057545	3	2	1	-6.75147004509357
chr3	276617	9928758	0.0367578471028913	174	0.0547615884781749	0.638424643059298	10929	0.239877333448107	2	2	0	-6.74367094675064
chr3	9933702	10200559	0.0376221917258633	9	0.204224753641668	0.686546339754839	2082	0.219708963863166	2	2	0	-6.74643611072721
chr3	10200659	31455925	0.0373795182197249	360	0.046306010443773	0.643722865135402	23234	0.244987062200358	2	2	0	-6.73514348889959
chr3	31625816	32191090	0.0874762877694554	11	0.139298306457107	0.648380171644147	822	0.281628285110802	2	2	0	-6.80209664180583
chr3	32191290	49015352	0.0365906448937708	609	0.0393328378172479	0.663520162110951	47881	0.25405115777231	2	2	0	-6.86922013944625
chr3	49015786	75590463	0.0243845269639085	641	0.0354469173674952	0.9269951735495	65725	0.357376363661275	3	3	0	-6.7642511443768
chr3	75664194	75664643	0.255282540260411	15	0.0858460415927424	0.683715860053222	43	0.120170532205825	4	3	1	-6.74172805724756
chr3	75665112	75666069	0.124681508324694	18	0.086966449845287	0.643389454320001	99	0.110140861066354	8	7	1	-6.82056422910453
chr3	75666071	75669482	0.482786826446551	14	0.108146751131136	0.510805323333147	108	0.125596036903962	2	1	1	-6.75518053700284
chr3	75669631	89479327	0.0197359868612225	81	0.0756480724420492	0.82608192498319	4990	0.414544635029733	3	3	0	-7.45968809001588
chr3	93470530	97018946	0.138373478600011	10	0.172919409616799	0.926956193195197	1535	0.380962873369485	3	3	0	-6.97369686259743
chr3	97060682	125185111	0.025719245102753	646	0.0375347679082952	0.86768143354072	46134	0.35277417501663	3	3	0	-7.51050729762304
chr3	125232977	126114417	0.0766707684836103	9	0.156061508529312	0.902054453010102	2145	0.369527870318734	3	3	0	-6.79907165604212
chr3	126125875	141816766	0.0288290327137249	414	0.0384405572231364	0.898966245042383	36649	0.358422188914418	3	3	0	-6.88130855045981
chr3	141819911	142186417	0.497996008237431	9	0.15297221970018	0.91176322959048	719	0.31287136506221	4	2	2	-6.93536588417922
chr3	142186419	142950637	0.0206581026803612	21	0.0207981226258983	0.871483741508039	2605	0.324242156003721	3	3	0	-6.82076358973087
chr3	142962971	143176669	0.0398330681712156	9	0.156685991715916	0.845149968404018	811	0.28037578727285	3	3	0	-6.7554728295232
chr3	143177084	194588481	0.0262325106560212	778	0.0408700953770853	0.901879386247055	65169	0.384965179643412	3	3	0	-7.08265484232167
chr3	194633057	195122182	0.0539962920037924	9	0.147496704294631	0.974041683646237	757	1.11174336545901	3	3	0	-6.7527667648344
chr3	195179063	195619481	0.0327932478316888	17	0.0405049924301277	0.959709191380662	1034	0.393430741526376	3	3	0	-6.74434000550114
chr3	195636066	195712610	0.263268664383328	27	0.155304810117343	1.24858302630033	378	0.829003136928413	4	3	1	-6.73323773475134
chr3	195721736	195749214	0.497932186625744	18	0.174330502732616	0.771277754673171	380	0.35152379561685	2	1	1	-6.73742562436275
chr3	195750842	195783512	0.034194524616431	64	0.028209740064804	0.608750143835173	1493	0.314199377528879	2	2	0	-6.75897493606166
chr3	195783518	195783902	0.316343559687811	9	0.155030194191684	0.478757560270063	31	0.103345084312767	3	2	1	-6.75984278469791
chr3	195783915	195960394	0.0225547714463156	38	0.0197322042915127	0.550120552058657	1958	0.500860615122149	3	3	0	-6.88805535911629
chr3	195963292	195984122	0.291879905754225	16	0.120490594377044	0.816265557805741	133	0.364963564007542	4	3	1	-6.78984440267325
chr3	195984171	197623301	0.0226174073059182	95	0.0368123080590726	0.92869041989695	5530	0.420971682636033	3	3	0	-6.74404916438635
chr3	197635057	197650475	0.498174333458024	9	0.186692260150227	2.30144219367034	53	2.13113377328869	8	4	4	-6.73309247118609
chr3	197675081	198157341	0.0287836967810688	51	0.0287352349127373	0.932158312385164	2205	0.382410083944812	3	3	0	-6.73459198898378
chr4	295483	1171342	0.0537465778265463	65	0.041699866260623	0.354801099274351	3638	0.124378092057295	1	1	0	-6.88524142464734
chr4	1236695	1644157	0.397115442175664	9	0.148752404275621	0.298430026710595	907	0.138604955533384	1	1	0	-9.01187481017725
chr4	1644290	9102097	0.071213672726511	386	0.0779309569353072	0.343529601430891	14731	0.130948854028332	1	1	0	-6.77603818722072
chr4	9102134	9359579	0.349763274364283	9	0.167232456312895	0.446170524877829	625	0.241134021071164	2	1	1	-7.52087933272052
chr4	9369182	46621556	0.0680980902738135	408	0.0739225674504417	0.340920670444054	19890	0.148294776382535	1	1	0	-7.13210057927259
