chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	14773	739057	0.498279358317797	11	0.126386204655701	1.03721641480996	200	0.778865588161469	4	2	2	-6.7550190591723
chr1	873251	2632573	0.498863418107698	197	0.0888481510201977	0.656986758878475	8797	0.347934720840434	2	1	1	-6.7340251399455
chr1	2652208	2756972	0.00580624466395041	36	0.200693242979872	0.0168388491131223	111	0.00745833087404276	0	0	0	-28.7203039181566
chr1	2783827	8361143	0.498870865972118	180	0.0821178121444077	0.680100487864976	7501	0.291553062730996	2	1	1	-6.81086301414232
chr1	8866270	12123188	0.26367964705313	116	0.10963701182912	1.33644990521223	12635	0.673254921563955	4	3	1	-6.75942531207972
chr1	12133470	12690965	0.07362259822275	44	0.0606074954023256	3.30482992797781	4844	1.89348617395672	14	13	1	-6.74129951822904
chr1	12795571	13418237	0.498799627814468	46	0.110715224199589	0.424052275081942	1431	0.222827401501323	2	1	1	-7.86578418128833
chr1	13742240	15063715	0.116740634207382	10	0.0873415390547043	1.44598936275157	711	1.45270770202216	8	7	1	-6.85543089971051
chr1	15094120	16491182	0.498845753630784	164	0.0908463379699466	0.627464733879884	4959	0.313266713295525	2	1	1	-6.74407328807052
chr1	16538928	16868806	0.36419877973657	98	0.121685711017922	0.527242798645539	1324	0.269395685023244	2	1	1	-7.51804494782029
chr1	16869028	23757159	0.498880201697271	258	0.0798043190921429	0.677215205319772	14341	0.306357110432092	2	1	1	-6.80441518199431
chr1	23901927	25177157	0.142850077087466	95	0.0871650389144556	2.25088632300198	5260	1.22687769281667	8	7	1	-6.73999195529784
chr1	25243590	31815009	0.498821377918546	136	0.111387200531595	0.721209754114733	13007	0.379710974365494	2	1	1	-7.01214592878521
chr1	31872903	34082521	0.250389449143733	50	0.0961493926880753	1.16927361021129	6806	0.659037753106426	4	3	1	-6.75289064821696
chr1	34150650	44008136	0.132611312230423	572	0.0797235928745264	2.3432323505353	49584	1.44192103401466	8	7	1	-6.7356378673755
chr1	44139082	45206294	0.218918610702344	60	0.109161719817188	1.49813954611519	5261	0.984294741761051	5	4	1	-6.73519835102382
chr1	45253599	46176129	0.0442327630549174	12	0.075064971857718	1.86144335244333	4519	0.994573346696696	6	6	0	-6.80647675434024
chr1	46506933	88805891	0.498889159078612	479	0.0755779676401603	0.682817971139343	31804	0.341564858350431	2	1	1	-7.2093995401882
chr1	88942711	90982207	0.155100637428323	39	0.098957180723453	2.06973132944129	4867	1.25470693237781	7	6	1	-6.73346892333895
chr1	91276498	119438989	0.498879585535167	392	0.0745270201791382	0.671748257291703	27023	0.302878200002306	2	1	1	-6.92015408321717
chr1	119445799	121375092	0.263308276082396	69	0.105237311494571	1.17282487291005	3767	0.750658525562352	4	3	1	-6.73862394529627
chr1	122802093	124768830	0.00880570114692791	17	0.121267812518166	0.0116870192121794	238	0.0088058398006205	0	0	0	-39.9324214169115
chr1	125079931	125080695	0.255683252019662	20	0.159254009286059	0.0395841024669873	31	0.0140159663180231	0	0	0	-8.41653014898034
