chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	14464	121375092	0.427762770959557	3683	0.093667453991418	0.990125655367971	280748	0.510575193047938	3	2	1	-7.15669212591041
chr1	143214846	247920920	0.422855850306826	2881	0.0951692298188938	0.958973874221589	229340	0.478747659297679	3	2	1	-6.75388298452544
chr1	247921132	248913954	0.364179225468646	88	0.130878478257716	0.599676540802169	2815	0.382067417049485	1	1	0	-6.74322634385461
chr2	126990	87144123	0.477070537811581	1467	0.0903045778534215	1.10439551575477	135260	0.59998171425384	4	2	2	-6.78097437552502
chr2	87401660	87401925	0.18115222540692	11	0.0656406193533464	2.83700595534544	26	0.528422028306921	16	14	2	-6.73317726680715
chr2	87402054	90234842	0.491803883806223	110	0.110780008388467	1.00202526674802	5560	0.693862829427532	4	2	2	-6.77526147959491
chr2	90281038	91962444	0.492984938765588	54	0.13124303981412	1.37318029157818	1082	0.871763126007346	6	3	3	-6.73749267643426
chr2	94195995	97204314	0.493297528116193	120	0.124716134544357	1.12090298227086	12491	0.591685072550717	4	2	2	-6.73499585085646
chr2	97211703	241817149	0.498926541392883	2868	0.0847178948088501	1.06528855523775	237942	0.584152564764073	4	2	2	-7.19193133596375
chr3	197562	35690233	0.498886497025589	613	0.100534720319189	1.00689389058375	43673	0.534170103036776	3	2	1	-7.35454863430217
chr3	36443331	90613961	0.298758068405655	973	0.105677231248119	0.755863198212225	90193	0.344460294557064	2	2	0	-7.21612907908751
chr3	91483720	168746222	0.498911465070707	1275	0.0870297371913802	1.09634022322858	107926	0.578292279500721	4	2	2	-6.7659214917118
chr3	168797748	195779784	0.397345999722809	610	0.0892955957104361	1.46031292610987	49594	0.917978778318828	6	4	2	-6.74543562367441
chr3	195780069	195788697	0.305337277763824	109	0.0914653418873222	0.84091907205257	2003	0.113940290168168	2	2	0	-6.74226250467445
chr3	195798429	198155635	0.41888552162013	105	0.100439138351643	1.55229205358563	9615	0.927138961000987	8	5	3	-6.76601854571456
chr4	61340	17031330	0.451318615175127	579	0.0841851756121096	1.30771331170486	44351	0.704963162777216	5	3	2	-6.76439603256178
