chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	14653	16539242	0.498912520166592	863	0.0808588903372886	0.949664150385767	59946	0.272847175228901	2	1	1	-6.7751122696759
chr1	16539249	16946998	0.351789597564855	200	0.113668042538228	0.915006153527975	3136	0.326687435011975	2	2	0	-6.78045508351764
chr1	16948559	54241060	0.498927786274053	1383	0.0843065526670243	0.933860011256528	119593	0.262802663758843	2	1	1	-6.73347266821017
chr1	54241837	121490756	0.396719575241567	1052	0.0916055885752183	0.773423164329061	81228	0.225336002868631	1	1	0	-6.83040000062673
chr1	125183675	152512812	0.498843494873145	321	0.102078086043536	0.890624965071648	31633	0.279106739638568	2	1	1	-7.15464597191716
chr1	152515503	175077352	0.49891814231424	963	0.0787903993095411	0.922120280925788	70055	0.243662908660447	2	1	1	-6.76375962285197
chr1	175077653	200147826	0.388075105610115	302	0.0872628715438731	0.750035031996765	26966	0.213807052605204	1	1	0	-6.85873742108362
chr1	200520489	248855287	0.333887843487301	1439	0.0939881229388539	0.924539541997719	97649	0.262537680742625	2	2	0	-6.77997089373525
chr2	173150	89046584	0.498915460166879	1592	0.0821332085801611	0.930805219938258	127525	0.277381841940087	2	1	1	-6.7366197246409
chr2	89085291	90173209	0.498718375654082	8	0.106269788073294	0.851819353318792	2093	0.251481046586968	2	1	1	-6.81724493940944
chr2	90281036	91963663	0.335779453031267	56	0.12822835631652	0.977408978217553	1024	0.478744308736517	2	2	0	-6.75165695067556
chr2	94190317	97162175	0.49888019010904	137	0.106772509700873	0.937006626333873	11383	0.279743134424565	2	1	1	-6.73353623799189
chr2	97163127	97167729	0.311209797396391	22	0.14184403971169	0.828434558136269	66	0.343659579758672	2	2	0	-6.73566277827549
chr2	97167832	227648501	0.498893814414055	2369	0.085135138155251	1.02614804044151	199186	0.304081534186981	3	2	1	-9.78457919347798
chr2	227687993	241872311	0.382777454493188	553	0.0907873726534134	0.776748285202198	32763	0.21577186211789	1	1	0	-6.77943082844637
chr3	197664	88949992	0.382329139533466	1610	0.0878247710298649	0.763129744646833	130644	0.22521629728023	1	1	0	-6.744011657772
chr3	91483878	195619481	0.4989299461653	2169	0.0824409003211837	0.923583867685392	137388	0.272704025745303	2	1	1	-6.81651064811959
chr3	195619606	198169929	0.49632304812611	410	0.109354957785623	0.957156095486058	10703	0.30293586228674	2	1	1	-6.74467813731015
chr4	85635	49158472	0.498912082751885	1127	0.0855783426656992	0.934265838076138	61528	0.286923637374356	2	1	1	-6.73389710607631
chr4	49158494	49711584	0.367337101792843	18	0.136544385754398	1.06215901020353	90	0.360783330906757	4	3	1	-6.8124944753521
chr4	51848078	189985047	0.498925759116087	1879	0.086302985341133	0.911355713079123	130239	0.27995536565047	2	1	1	-7.26091684022022
chr4	190022682	190179679	0.241851431235519	15	0.133889328853917	1.00781270439126	150	0.405778717537359	4	4	0	-6.76464310142801
chr5	163471	45462120	0.498898309806661	725	0.0895708093711779	0.920476177692104	44242	0.277096606014329	2	1	1	-6.79603619462694
chr5	49601562	98897105	0.498904617206442	721	0.0859080153492575	0.893514318854651	51026	0.271412201492376	2	1	1	-7.40009663392371
chr5	98926187	100391880	0.38193788476787	21	0.124730165901093	0.985047908358018	260	0.465697963394294	3	2	1	-6.84929370838013
chr5	100391920	181282804	0.498927228842216	1658	0.0823953575311257	0.920238384178269	130614	0.259200079292654	2	1	1	-6.86499758701386
chr6	147404	32522111	0.498919932315073	1291	0.0813924645264768	0.929930551470463	65013	0.265265833394708	2	1	1	-6.73593149590377
chr6	32522239	32666596	0.310781484738084	135	0.0978626207359757	0.914827934105291	613	0.231566064656006	2	2	0	-6.73896676895922
chr6	32666649	60544763	0.496747725725133	893	0.0785193008949974	0.935689216840598	64574	0.255535052526896	2	1	1	-6.73634838261638
chr6	62177126	170594646	0.498911088694556	1675	0.0861773809466391	0.916908620993272	117902	0.273177139960642	2	1	1	-6.9828830069136
chr7	31439	58088502	0.49027977860428	1458	0.0839239622224392	0.936814061693906	78870	0.291966826931402	2	1	1	-6.74823869848337
chr7	62274920	62275171	0.187279524252358	10	0.136811955293063	1.0365558517048	19	0.284461983194663	6	6	0	-6.73343378776996
chr7	62275176	100952439	0.496701314869803	791	0.08655273565974	0.949331983738287	66502	0.284858872899689	2	1	1	-6.81989378779509
chr7	100952493	100964852	0.339877351867445	190	0.0665688120599271	0.981011914578138	1342	0.10020958144742	2	2	0	-6.78792210054822
chr7	100964922	100965130	0.21572230853845	19	0.114802270898745	0.361847801745598	26	0.117046637647629	5	5	0	-6.75316083267461
chr7	100965208	107872932	0.498962382299992	203	0.0920698683312752	0.911599603193542	18286	0.252798501954288	2	1	1	-6.76749205044054
chr7	107951469	152380007	0.38232754237611	1138	0.0939768717984411	0.762180874696532	67352	0.220626988746905	1	1	0	-6.74460490864662
chr7	152401832	152405838	0.361359659681622	41	0.141854459940032	1.35241929545054	80	0.382532938724054	4	3	1	-6.73427521417798
chr7	152405852	159232490	0.373430294065802	167	0.113268026878697	0.793200397363033	6675	0.26288698357876	1	1	0	-6.82304084787549
chr8	266437	43536353	0.474690137684614	1020	0.0915728822993709	0.925370947906374	60446	0.275128924942697	2	1	1	-6.80092886885803
chr8	47261015	133792972	0.498907866308618	1169	0.0831712017734859	0.92227366116311	76661	0.282831148138864	2	1	1	-6.8170579262171
chr8	133927822	134512695	0.497834416256518	9	0.185122557002412	0.839020467397799	133	0.428329333440547	2	1	1	-6.75455023637006
chr8	134565287	144946362	0.498907250522779	431	0.0854674466915025	0.949091885716643	29043	0.247823854809806	2	1	1	-6.76302451043871
chr9	12667	35148206	0.343334678345781	581	0.0947865186498154	0.838249025115079	36590	0.27324009537884	1	1	0	-8.61901751673037
chr9	35524831	37302158	0.078917808496596	85	0.0630487051071334	3.84090854098176	20968	1.67166142731827	19	19	0	-6.73310590222185
