chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	14677	16585451	0.15665923358888	844	0.11532130010815	0.44932212349574	47938	0.25429433963017	1	1	0	-9.7517519095342
chr1	16585519	16939622	0.498590801490963	136	0.141615284030446	0.463848280446695	2050	0.276210226016676	2	1	1	-6.84639742396636
chr1	16943309	121375092	0.161640377041861	2143	0.104214046354579	0.581653180892839	192258	0.295478785849876	2	2	0	-7.08521382136419
chr1	125183675	149608279	0.49874206813966	179	0.120353930589631	0.816386200732512	14546	0.507216952011555	3	2	1	-7.61673728138898
chr1	149608309	167630346	0.498905178183539	830	0.0969840292449373	0.856659894994295	90108	0.482561620787537	4	2	2	-7.14071434513169
chr1	167743486	169424988	0.168877682781601	31	0.130120291740299	0.690496407726974	3058	0.350505336601562	3	3	0	-6.85936448567401
chr1	169540995	215728150	0.488061117106563	1209	0.100008527769756	1.03846610255533	105578	0.610426345165682	4	2	2	-7.35300130987331
chr1	215741304	220884320	0.184118092547979	68	0.107079586067627	0.695942615036282	5634	0.328613503428804	3	3	0	-7.08557914095324
chr1	221876478	231457541	0.465085170234681	390	0.0987190224618385	0.945190449411976	29659	0.65164795658067	4	2	2	-6.8071852912871
chr1	231795302	241993432	0.170846272755139	305	0.0992752189105243	0.610015341182175	15066	0.30854182193725	2	2	0	-7.03497438327076
chr1	242424857	248855287	0.498840706329669	297	0.108906663864804	0.938527806800997	15251	0.56118156960871	4	2	2	-6.7334948386932
chr2	224919	91967048	0.378730132178881	1906	0.114140423077288	0.774451591355222	144326	0.438526290075644	3	2	1	-6.89113713994294
chr2	94196506	242119133	0.35858990162666	3173	0.118553515758912	0.761806483687179	255364	0.408721448955997	3	2	1	-6.77422583688607
chr3	176516	90257490	0.292415160976767	1902	0.112192993283543	0.590892416134418	137368	0.320165363674197	2	2	0	-8.06658628061514
chr3	91408287	198120403	0.259023933537816	2142	0.112963576293071	0.714482102355167	152821	0.372208814239451	3	2	1	-8.52613111464088
chr4	161865	9159046	0.498881655384244	514	0.120042453485106	0.452190113203462	22757	0.244658244171022	2	1	1	-9.57372633302665
chr4	9159058	9369222	0.387512683955432	12	0.116966292735829	0.446010037648334	549	0.251464885411575	3	2	1	-7.24895964677405
chr4	9383962	49158612	0.498865978390054	584	0.124826807765162	0.649334924061977	33186	0.331501924392489	2	1	1	-9.2001406235895
chr4	49158627	49711673	0.223555349115141	28	0.16672208602418	0.571770338637761	137	0.258495505914378	2	2	0	-6.7944638525341
chr4	51837444	190179746	0.498913917528887	2099	0.113200817747344	0.662031588029127	131217	0.32077524327019	3	2	1	-12.6217337841036
chr5	135461	1466698	0.308922505777471	181	0.107582577531571	0.687537160154142	7054	0.384166693851002	3	2	1	-7.00597386575712
chr5	1466804	46206871	0.292530910062346	636	0.10790288474377	1.04532127453608	51500	0.621873409354645	5	4	1	-7.22654778909603
chr5	49600196	49666191	0.424372134080293	49	0.14668551208549	0.630475882025511	449	0.184277711258761	3	2	1	-6.83606987079411
chr5	50402346	181282804	0.498918555503155	2377	0.11738850832868	0.597065708109441	171243	0.307689945575378	2	1	1	-8.25260569441806
chr6	142840	32519738	0.437297370125657	1385	0.106495401110227	0.809917018161675	75331	0.441147031013176	3	2	1	-7.36185759117111
chr6	32519747	33086043	0.420956181071657	393	0.109163049799617	0.845295504593994	3293	0.346966304314737	3	2	1	-6.86813852640699
chr6	33086068	33086400	0.19370482541228	19	0.0506941292147533	0.697044017856824	35	0.211758848891926	12	10	2	-6.74012623738928
chr6	33092219	60855642	0.403361423607119	842	0.108610456109282	0.820961938930201	69840	0.452538420793014	3	2	1	-7.27468892786948
chr6	61156060	170640200	0.419920900676524	2049	0.102926860759349	0.923901325597913	145400	0.514229446070962	4	2	2	-7.18753254930192
chr7	31439	6826231	0.498877040965918	437	0.112138056967564	0.751652921345443	22651	0.459305009093125	3	2	1	-7.3799899144962
chr7	6835581	43830189	0.472380512592249	819	0.101348889902941	1.07909882712297	51757	0.671571384257632	5	3	2	-7.01529161662714
chr7	43832087	47847109	0.498914983692955	205	0.10439572997089	0.764144593011877	11299	0.559199105840802	4	2	2	-7.05857418802246
chr7	47853377	48046480	0.497869127300074	9	0.226553525684329	0.892829580172271	1237	0.426904264391408	4	2	2	-6.73504819169334
chr7	48046489	58091558	0.498828152670098	243	0.101653475955787	0.902890829833205	11340	0.499480444710852	4	2	2	-6.78036957087534
chr7	60981092	96709617	0.498867712201902	786	0.112859195855597	0.988860264754141	59310	0.595815842122432	4	2	2	-6.86115264508807
chr7	96780219	100951943	0.166726821856978	215	0.0807341697955158	0.499935699970378	17480	0.239679860952085	2	2	0	-7.38080745825365
chr7	100951952	100960948	0.352831564865044	186	0.0776003968582655	0.531827040690781	1264	0.0696070829726034	3	2	1	-6.92075651753791
