chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	17020	267521	0.498265522620487	13	0.147824003116665	0.817384359586388	144	0.357255051352912	2	1	1	-6.74641366602241
chr1	873548	2563346	0.498844574110277	140	0.102923474101241	1.00347340512821	9084	0.40715821235811	2	1	1	-6.79212036653042
chr1	2652211	2859564	0.166156768804664	19	0.151809572158117	0.460701678728312	137	0.47448010530539	2	2	0	-7.09900816900708
chr1	3385157	3900290	0.498867831269072	107	0.08728367722748	0.957239704606929	2237	0.363567524840498	2	1	1	-6.73933755110365
chr1	4078261	6448652	0.309822478595585	49	0.111548382626852	0.752371228630727	1923	0.329734072522732	1	1	0	-6.9163586556973
chr1	6448812	58576639	0.498927197794054	1460	0.083837381938868	0.92776724391153	90996	0.385884409950193	2	1	1	-6.81825167730381
chr1	58630796	58631181	0.26775431407474	19	0.0538798750524954	0.696673487007575	30	0.29289081563794	9	7	2	-6.7376923695796
chr1	58660011	119393640	0.483527024429345	568	0.0718433488637913	0.918906352207075	43075	0.369645577892955	2	1	1	-6.79466610473901
chr1	119514535	124406459	0.498737490560729	63	0.138591466079431	0.828626643005208	2474	0.367148073001003	2	1	1	-6.91472845867147
chr1	125180490	143231557	0.498080197951927	22	0.23602621561783	0.00432418825340593	113	0.00551457670704664	0	0	0	-50.9340721998494
chr1	143231878	144104743	0.276049791016855	11	0.151463166839634	0.850714304010012	449	0.652128323226544	2	2	0	-6.78221029585701
chr1	144450765	197347305	0.393613903205788	1051	0.097435320625558	1.14628198003213	79631	0.496948913424523	3	2	1	-6.73459878934761
chr1	197356767	248388335	0.498919313295356	1063	0.0772910110689528	0.91736589749163	54532	0.376632883998985	2	1	1	-6.75058206023699
chr1	248405981	248911607	0.498470836735681	36	0.151283041779833	0.974953120264763	933	0.41238038330012	2	1	1	-6.74179071318879
chr2	272051	34790257	0.240777864700521	484	0.084009017052855	0.882280806919867	28647	0.362872823993468	2	2	0	-6.87414564216459
chr2	36442868	88897674	0.192978439608353	649	0.0815928751660547	1.11886259378683	43793	0.466617197957817	3	3	0	-6.84515656776759
chr2	89040287	89767186	0.284210734172102	13	0.102893459960117	0.718906492948539	720	0.541784882772364	1	1	0	-6.81161376133007
chr2	89828599	90401058	0.164899633947425	70	0.154511304671281	0.472323129206375	820	0.386155824598925	1	1	0	-7.54725472970165
chr2	91442272	91940980	0.498564062285836	23	0.128765773814041	0.828996535410699	601	0.824300704838151	2	1	1	-6.73685289020606
chr2	91957644	91986495	0.161034878739142	10	0.0582276184946247	1.43649214772807	43	0.81787954299142	4	4	0	-6.742836636322
chr2	94196506	94216756	0.497993395243498	10	0.178695146983782	0.635363354990813	157	0.568579051388291	2	1	1	-6.73792664120437
chr2	94244288	95945340	0.490280593750239	77	0.129282607032822	1.49445608850368	2922	0.736988282303463	4	2	2	-6.74607546900384
chr2	95945341	95954026	0.0848075486874755	29	0.139884241375581	0.99791640204476	73	0.473312431608091	8	8	0	-6.75120107591049
chr2	95954051	97118558	0.455143091295082	76	0.0941098676706245	1.59879674559664	5293	0.638091160659213	5	3	2	-6.79003384763057
chr2	97142481	97198352	0.260676980472802	46	0.111560769601189	1.27564630190552	313	0.635794027177572	5	4	1	-6.7534197356079
chr2	97198551	116189226	0.498839944234568	353	0.0956472368266204	1.49545226584646	19963	0.650026916391408	4	2	2	-6.87128066070416
chr2	117995521	135153852	0.235487796310334	124	0.0959779440061165	0.895559428740174	11709	0.389804895733285	2	2	0	-6.74836733657451
chr2	135636088	158669949	0.391482833394321	173	0.0936750069280676	1.15291989908	10978	0.464552212888193	3	2	1	-6.7343957510541
chr2	158847781	158884301	0.0713861411636003	9	0.0702675442702944	0.760435907452748	102	0.266671690158469	7	7	0	-7.14417655131954
chr2	158884988	197000272	0.478401164559857	472	0.0925732159545831	1.4461014538713	41782	0.58415846191555	4	2	2	-6.86501305642648
chr2	197001746	198001896	0.137056493552947	44	0.0808173625454019	3.2055889228898	2664	1.55639497662833	12	11	1	-6.73332642414919
chr2	199380522	200844706	0.499221746592189	19	0.0708471297193731	1.09203786477014	1355	0.524194060916351	2	1	1	-6.83863849188812
chr2	201217865	201487926	0.215173899776688	25	0.0849673858999244	2.16795409916761	1019	0.958618408713746	7	6	1	-6.73314390499163
chr2	201634960	213277907	0.499288272616305	99	0.0583763159956402	0.843370078157085	9624	0.35066229174116	2	1	1	-7.03755388025265
chr2	213297125	227357284	0.326719672167804	259	0.095751209677057	0.73255998252176	14024	0.297581544136719	1	1	0	-7.44932692821912
chr2	227533706	241875962	0.49889114839141	507	0.0798016452094526	0.932197442881904	20848	0.403871867317478	2	1	1	-6.76604000821433
chr3	197562	75423109	0.498927085168388	1118	0.0738332185451937	0.950922769304026	78382	0.390928620368998	2	1	1	-7.27688760691603
chr3	75426519	75666168	0.242374035780068	43	0.132235041922678	0.75676796682447	251	0.319017547732027	2	2	0	-6.78206979781972
chr3	75667728	75670004	0.462671672579244	25	0.163591951717273	0.130025204374262	137	0.0479932380828231	0	0	0	-7.50408255530212
chr3	75670008	75732235	0.058020133684388	10	0.0400555170287995	0.585579525611422	42	0.451304008803788	11	11	0	-7.24773627419159
chr3	75736727	89449469	0.341018648408388	76	0.0959016821102683	0.76617359202426	2099	0.352863858457593	1	1	0	-7.79775317226305
chr3	93470371	94507568	0.29413057185569	9	0.0938821660972472	0.687171425484635	473	0.336627842186536	1	1	0	-6.78159640757592
chr3	96814543	165187900	0.223339587044391	997	0.0891456216519673	0.918051680173442	53252	0.364241258158713	2	2	0	-6.77251594765311
chr3	165777632	175097130	0.268594135204167	117	0.0862437463828897	2.43101503003575	8310	1.06266966557234	9	7	2	-6.75424067974241
chr3	175131740	196103547	0.496565568294978	516	0.108081261275534	1.3097543907499	25174	0.656859665712863	4	2	2	-6.83743454150344
chr3	196198172	198169929	0.438105919219759	67	0.106980712785933	1.57162142125115	4344	0.656780649658831	5	3	2	-6.74435673511513
chr4	13969	654920	0.498611678501809	21	0.15021869771389	0.855285917914056	1089	0.415834868449839	2	1	1	-6.74136405274657
chr4	655850	7819000	0.498894524206576	330	0.0767618262428087	0.895224739565165	12991	0.389350924465683	2	1	1	-6.73989758036097
chr4	7863960	7864056	0.165671774715482	10	0.193167285014829	0.0151272911882432	12	0.00517789591056117	1	1	0	-14.3604097107934
chr4	7939014	17487282	0.498871403546084	143	0.0808067687249159	0.886773641587383	5485	0.360560649849545	2	1	1	-6.76038060743052
chr4	17490522	36147215	0.309481353313065	71	0.0978691505212059	0.705170588229799	4312	0.300365727881278	1	1	0	-7.07902881971995
chr4	36229221	48892964	0.49885208204011	197	0.0846513795227957	0.905364456984651	8726	0.357185068976216	2	1	1	-6.73417467075778
chr4	49091369	49711888	0.00683115941000179	211	0.164458575253764	0.0138298703985797	642	0.0673761389853108	3	3	0	-26.2188808263549
chr4	51107295	53575675	0.00178005822860716	9	0.229043542682269	0.890881633661273	1181	0.334503112392874	2	2	0	-7.30378503810733
chr4	53576015	189984925	0.498907611813917	1156	0.0803525096543739	0.893626518832606	69471	0.357104299038283	2	1	1	-6.91761994943682
chr4	189984987	190177858	0.321940183842789	22	0.14347605649682	0.376643877195504	139	0.39688816210707	1	1	0	-6.96542373238063
chr4	190178012	190179867	0.0476538232332787	18	0.141755024348714	0.00458711371255164	29	0.00660664689923955	4	4	0	-23.9397220071841
chr5	163090	44113378	0.184515364203436	543	0.0897654406912096	1.07286496733184	26260	0.463873211457347	3	3	0	-7.27325469094212
chr5	49599458	49666851	0.0149195202533257	122	0.182290026346643	0.0025147247252831	244	0.00304149494376534	3	3	0	-39.9458027859192
chr5	50402346	109100313	0.321209420841214	462	0.0943925522040704	0.664599861359597	26346	0.267773714264934	1	1	0	-6.74765684906976
chr5	109588314	181283272	0.498926309100264	1279	0.079993985976367	0.903538609707095	69397	0.391302514189288	2	1	1	-6.74387298222178
chr6	304890	1742560	0.276629061873094	27	0.100558950691137	0.742722469586938	831	0.409286017851431	1	1	0	-6.89825675162892
chr6	2679442	19613627	0.49889115298127	223	0.0751602038023302	0.882493553272706	10375	0.351966345977695	2	1	1	-6.80490886392371
