chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	16949	16590214	0.364387621636251	957	0.0897280194718861	1.15070681036439	42020	0.540466268736948	4	3	1	-6.74329268338161
chr1	16592419	16636854	0.498823579504253	50	0.106659911563314	1.85417995497356	476	0.793851404158311	8	4	4	-6.73310822406375
chr1	16637116	121096208	0.366367911679003	2606	0.0868647227626428	1.19600281696287	158597	0.571216481763658	4	3	1	-6.85694458584867
chr1	143214846	152154979	0.398088441524551	271	0.100231542927474	1.03542082411021	19394	0.56403248716937	3	2	1	-6.77405501677691
chr1	152156611	152356893	0.405727521205574	18	0.0771697898830121	0.510382856201475	1611	0.29721123642367	1	1	0	-6.92214429619632
chr1	152664367	248936569	0.410045510139731	2567	0.0814187493117274	1.02408095769063	138967	0.456322533141472	3	2	1	-6.89141542009228
chr2	126990	91963698	0.231592594123654	1694	0.0895780884058336	1.09386240491835	95737	0.550331069286075	4	4	0	-7.42711782617198
chr2	94194584	95893316	0.217145091617841	34	0.100338446876402	1.1775866287358	2648	0.588535177864854	4	4	0	-6.73377813328367
chr2	95893430	97204314	0.477120139835569	106	0.116029655099607	1.14800987914283	5700	0.585538752762892	4	2	2	-6.75685812656425
chr2	97217350	241875962	0.221961039128218	2730	0.0833660412238346	1.07444878697535	162664	0.531726003835866	3	3	0	-8.07436178778361
chr3	197562	90234801	0.267113029588813	1671	0.0878653811616282	0.954657194420349	98433	0.414681805363968	3	3	0	-7.36320943803894
chr3	91387843	195778546	0.214487733383823	1812	0.0873168016618607	1.16270875335421	105177	0.601872158588854	4	4	0	-6.73490745603035
chr3	195778793	195790387	0.379124882332308	75	0.101442083063274	0.644190237345347	1642	0.137805186086485	1	1	0	-6.7344498185624
chr3	195790450	198120733	0.217049781340743	77	0.116615015582014	1.20672394151499	5486	0.578354291130436	4	4	0	-6.73815631665962
chr4	68209	49657645	0.251491423895636	1001	0.0921349787414764	0.978680262805186	43335	0.494860515161001	3	3	0	-6.78854999999882
chr4	52029884	67581322	0.246379127274289	125	0.0861526117777577	0.992242991738378	7492	0.437010374448154	3	3	0	-6.73697137083133
chr4	67911336	71567828	0.108263306733542	152	0.060758336203884	2.39225165864459	8920	1.86767257848786	11	11	0	-6.73362815851819
chr4	71688442	73620268	0.0579662927765259	72	0.0423444312834625	4.0146097610952	5059	4.16336551085554	20	20	0	-6.75071581009531
chr4	73666089	75940852	0.119181269005731	68	0.0707517702524414	2.50983813151812	3926	2.11529706214088	10	10	0	-6.74135311286909
chr4	76112378	190179679	0.299047550396465	1309	0.0930438840968723	0.837153909348709	70547	0.400118838708189	2	2	0	-6.74243859933501
chr5	169186	46206800	0.328085389013508	747	0.0906551828718206	1.22810156085478	35194	0.614202939050906	4	3	1	-6.98168490614016
chr5	49601562	181283260	0.295433727460526	2312	0.0905538332552506	0.83871629272089	119338	0.382707084788485	2	2	0	-6.7575667825286
chr6	147404	356417	0.443337171550684	14	0.0864208015760959	1.02840231912773	192	0.33703257427816	3	2	1	-6.79050948263272
chr6	401509	29745089	0.217029844418378	625	0.0844282641943549	1.15082247687299	29661	0.624121120250278	4	4	0	-6.74197348138702
chr6	29745496	29976681	0.191280584867358	184	0.0830012321110677	1.66567408669964	809	1.05278366218811	5	5	0	-6.7404721139085
chr6	29976874	32555080	0.201613452174345	523	0.0803991809188283	1.20229542125616	16903	0.518999708332428	4	4	0	-6.75312738508045
chr6	32558151	32580384	0.105212260106858	22	0.037494039930408	1.96321415770265	62	1.11613598630542	11	11	0	-6.73493910522992
chr6	32580401	32662382	0.221385527021992	141	0.103342939874403	1.11117564963638	381	0.61609798536667	4	4	0	-6.73616672954727
chr6	32664765	32666628	0.309965371151343	31	0.0645776518486045	0.655843460418902	55	0.284466459059704	5	4	1	-6.74089763555446
chr6	32666708	58120790	0.213836403071451	856	0.0786958720547714	1.18980414385739	47415	0.530213770055679	4	4	0	-6.75415068397252
chr6	61156130	170640200	0.210723323665043	1651	0.0854859667327447	1.1800576495857	92240	0.611288293420285	4	4	0	-6.75730214748875
chr7	31439	57727033	0.353821077917886	1675	0.0902866228357952	1.67025282206927	73491	1.08805960412425	7	5	2	-6.73425282467708
chr7	60957564	71253259	0.198680587275979	194	0.114746433978976	1.4722535105553	7524	0.962995948072531	6	6	0	-6.78166872217128
chr7	71571197	100951953	0.188871450282196	670	0.0834617698996448	1.3295236754816	45554	0.714947057981142	5	5	0	-6.73345371000734
chr7	100952010	100960738	0.391526074108555	170	0.064726946354718	1.04340033427653	1052	0.133981210805079	6	4	2	-6.77219595769965
chr7	100960849	100987709	0.408692120548781	110	0.0791807746819434	1.37050339745658	350	0.45187951082622	8	5	3	-6.73971416140743
chr7	100991359	101041312	0.239385946694249	64	0.101023409003392	0.692949033199744	1972	0.343891163378807	3	3	0	-6.773531833361
chr7	101047792	158926114	0.207587751550281	1288	0.0894648483406567	1.22217528046661	74140	0.659624656557499	4	4	0	-6.90479448192332
chr8	266437	43536353	0.241297992133597	1052	0.0872212329874144	1.03203167906215	43281	0.49532257389152	3	3	0	-6.84306671217705
chr8	46974490	144889502	0.243315777914971	1254	0.0886766527645843	1.03643672380951	75047	0.516820119772937	3	3	0	-7.00721389116339
chr9	12704	38932742	0.253618885271034	670	0.0850467243371712	1.00256800776186	34753	0.498983365714815	3	3	0	-6.7347843739749
