chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	16856	2591413	0.232461454937705	125	0.118882127580493	0.79457248770808	11891	0.265241428646206	2	2	0	-6.84807149582382
chr1	2652246	2759661	0.498070976859379	42	0.199718617390578	0.00964033478939041	136	0.00652489784893203	0	0	0	-33.4959054760055
chr1	2783572	4712657	0.475367828324467	74	0.0833857642045292	0.763018329130358	3149	0.323039544616463	2	1	1	-6.80491449013895
chr1	4939618	6419760	0.497998393252804	15	0.178880726423263	1.04161563200748	2957	0.407987540874137	4	2	2	-6.77501599909701
chr1	6460252	16604860	0.35686790939217	491	0.0941237755073451	1.05639468474916	29697	0.393146147284046	4	3	1	-6.94946139826846
chr1	16604995	16620254	0.220855593090532	17	0.142761601980364	0.515555211952092	230	0.394217035868442	3	3	0	-6.76179978099908
chr1	16621978	16645994	0.441699934886602	49	0.127369347490957	0.735820999748796	817	0.420940389103387	5	3	2	-6.76177832160539
chr1	16646425	30685255	0.498897729124754	443	0.0906126882107715	0.834832179972528	34049	0.298277719085852	2	1	1	-6.93892959143815
chr1	30715242	38873492	0.376328517124342	140	0.115138053558257	1.13373571638685	20925	0.422030469923104	4	3	1	-6.76555443815852
chr1	38873777	47031365	0.265940922304302	346	0.0953559546556842	1.49406295910561	33585	0.561374841891226	6	5	1	-6.73480086436101
chr1	47039264	120809907	0.49889548386632	865	0.0809593702530504	0.832666192930839	66757	0.319600066516007	2	1	1	-7.4979855056726
chr1	123176084	124692087	-0.000862595890242068	10	0	0.00958308654784833	104	0.00655874101062931	0	0	0	-Inf
chr1	125080458	143267252	0.013759758774577	25	0.16583123951777	0.00683079690985304	159	0.0659831491613619	4	4	0	-37.3816569036808
chr1	143499052	144104659	0.497953243735387	15	0.212546756760774	0.680831435693648	665	0.316579777863863	2	1	1	-6.82057307433292
chr1	144426381	248812149	0.393543518061796	1992	0.0965705219408837	1.08046292566675	182148	0.421032489859189	4	3	1	-7.69293102182048
chr2	242793	86861841	0.4815826129105	1014	0.0713270359066975	1.13812323451238	98475	0.419478071722688	4	2	2	-6.77280180810067
