chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	182903	2604057	0.498812065549832	149	0.113326745726393	0.837199289301147	10066	0.313496949563303	2	1	1	-6.88830982236059
chr1	2652208	2654251	0.249105519153533	35	0.165861985757218	0.0104431778213443	74	0.00400601177258666	1	1	0	-25.2676745491162
chr1	2654254	2759660	0.0206173118672158	48	0.126241683947726	0.01094800809508	137	0.00666614782581003	8	8	0	-35.4180926065453
chr1	3022425	4774546	0.435089969988413	34	0.0454111736036082	0.77503864114857	2436	0.299831686339099	3	2	1	-7.0132378767752
chr1	4939567	5672668	0.294150783471102	14	0.175060068183831	0.143499232190857	34	0.263198089664139	0	0	0	-11.6520556913002
chr1	5864210	16486725	0.440551028733647	471	0.0993754849683446	0.849743431618913	24191	0.316916105483466	3	2	1	-6.9150231522773
chr1	16490487	16728385	0.31909155134396	115	0.134439273960081	0.703901845244622	1739	0.32738707538006	2	2	0	-6.74003144533945
chr1	16757287	77169463	0.410068612179462	1423	0.101233701287984	0.897028734783978	93993	0.322827651957788	3	2	1	-6.74460356313783
chr1	77219357	121556706	0.310093780520714	598	0.0894164958421433	0.787367497239493	38623	0.292283711642577	2	2	0	-7.24915721194076
chr1	122519393	124714911	-0.000862595890242068	10	0	0.0066479829106865	89	0.00478914438951853	0	0	0	-Inf
chr1	125080306	143267213	0.00330201212388914	55	0.136891913419296	0.00459302130187309	342	0.0506911663660465	9	9	0	-39.7071707296738
chr1	143606768	144104659	0.183630171286738	9	0.194075228827495	0.670556974359961	391	0.442109272036025	3	3	0	-6.96282464758881
chr1	144104743	159406165	0.339173408344273	532	0.10285812442647	1.02001461406116	49203	0.384131636435616	4	3	1	-6.78181182337361
chr1	159440067	173873492	0.317429689220414	370	0.0990642451572262	1.18981408929025	23734	0.465422446390183	5	4	1	-6.74169904089787
chr1	173992701	223856582	0.43233837017951	785	0.0934354630910091	0.915482592428449	53085	0.338444342890168	3	2	1	-6.88086513497262
chr1	223863759	224301782	0.497666949579675	9	0.176187715551088	0.852802253000748	395	0.341928810397068	2	1	1	-6.76655899420947
chr1	224356827	248750449	0.412462495202029	580	0.0927522126891207	0.86608680077196	29483	0.316482114689137	3	2	1	-6.8853665768018
chr2	672976	1943142	0.238722120879519	31	0.0584540808660308	0.824093707466209	1223	0.285730087422407	3	3	0	-6.92098294144222
chr2	3180597	3181071	0.0272511357066014	11	0.100403277744395	0.0105175808446414	18	0.00483857052298324	11	11	0	-21.3644596986065
chr2	3189269	87338620	0.23284177060913	1247	0.0803462498483265	1.00717390418674	82394	0.374992578347139	4	4	0	-6.96991708642891
chr2	87396853	87428675	0.497738026849863	14	0.146364515605974	0.0278939606870196	74	0.0503688964660798	0	0	0	-15.8914469638665
chr2	87428698	89574103	0.229362508739838	48	0.115975371483691	0.90078360697754	2531	0.370617899022853	3	3	0	-6.79224767423416
chr2	89581083	89841131	0.497887757364643	31	0.0866400165807826	0.40005378989089	290	0.339748701129032	0	0	0	-6.77339396909514
chr2	89968860	90382688	0.273562604140429	20	0.183516376725119	0.695381259858955	663	0.332477713094827	2	2	0	-6.77845331820187
chr2	90383420	90398623	0.0214598583839364	31	0.153162630552787	0.0046935626271862	139	0.00300881477040281	7	7	0	-35.1399618071566
chr2	91443433	91963698	0.215937884645706	48	0.137507033991586	0.561187145530967	690	0.506111344063294	3	3	0	-7.06452014068732
chr2	94195995	95935405	0.166553772414562	33	0.115832297793496	0.873766222723254	2708	0.402724609779411	4	4	0	-7.08429234507401
chr2	95935492	95945270	0.496040332356931	40	0.118573354446163	0.640768375505586	100	0.380637362747264	2	1	1	-6.73478209174275
chr2	95950429	97206112	0.202270602319274	121	0.12678883281552	0.97779857156145	5282	0.352021216638969	4	4	0	-6.78028423789683
chr2	97208411	161235325	0.266936629126857	711	0.0935945784963424	0.909795249961603	47301	0.35271366134676	3	3	0	-6.82339545087698
chr2	161278642	161279071	-0.0013004052732758	9	0	0.0115127466525934	14	0.00343303281162798	0	0	0	-Inf
chr2	161424237	241851407	0.252800268127188	1509	0.0835299610615194	0.932212922641531	97362	0.347204325418267	3	3	0	-7.37003080292792
chr3	344564	10043446	0.367108733158096	147	0.103607659497326	0.985997417931176	8439	0.344029216217318	4	3	1	-6.84179570925579
chr3	10046582	10049257	0.118061154091129	12	0.0538336382391215	1.11675659168179	32	0.353583863301334	11	11	0	-6.73747301184728
chr3	10049351	69035010	0.368834879227835	1028	0.0976651885925264	1.0209715537571	85149	0.359930080245309	4	3	1	-6.77669066314838
chr3	69062898	75666204	0.437736098757425	80	0.10487557124058	0.741601311808288	2903	0.316245355429267	2	1	1	-6.94941196157266
chr3	75667694	75669482	0.477454140436419	20	0.130713618265275	0.107116321468277	115	0.0346934928183359	0	0	0	-8.27101527632055
chr3	75669740	75706043	0.0270940671103334	20	0.171985311490316	0.0204094923081254	45	0.0324153131290217	4	4	0	-21.5005446613608
chr3	75731921	90234801	0.498707634890248	47	0.127209166583642	0.73730532933345	2604	0.285017075920576	2	1	1	-6.79042726751264
chr3	91168786	93470778	0.498317006946194	9	0.210559967705165	0.330862539822271	105	0.662459583396376	0	0	0	-7.12053036962065
chr3	93874275	125681554	0.379533872635355	522	0.09200754144546	1.05050841373153	29342	0.384436842477759	4	3	1	-6.78079353390757
chr3	125696939	125921068	0.355408748550644	15	0.0792075633714237	0.544360318441395	253	0.238488137098018	1	1	0	-6.85912542384011
chr3	125922130	194672306	0.370905050616827	922	0.0998051771644304	1.02112182176209	62403	0.38691757730293	4	3	1	-6.7772416378234
chr3	194991095	198118767	0.496205116084494	248	0.111305725192482	0.75850590937842	8550	0.403447863052891	2	1	1	-6.73402717890163
chr4	46210	49016897	0.349177782497282	757	0.0923167747508193	0.936547260634572	40567	0.354514377232443	3	2	1	-7.54613092802342
chr4	49091357	49149730	0.0188757829789207	188	0.144991347763091	0.00385080473354181	465	0.00399778975828238	8	8	0	-37.7392885390497
chr4	49149825	49711888	0.494782980008996	143	0.169836105606714	0.0178399415287502	441	0.0694140590626086	0	0	0	-23.3268932774584
chr4	51848078	57040820	0.498767849627354	101	0.11909944509435	1.37040735818408	7046	0.487957131600547	6	3	3	-6.75689069204787
chr4	59235390	188143798	0.233928646159196	1164	0.092882207494111	1.06595748740029	83512	0.41849648512609	4	4	0	-7.12080611565359
chr4	188270817	189957506	0.216772548017491	16	0.144682122830247	0.64490552994215	218	0.382340576681548	2	2	0	-7.16383686031467
chr4	189979826	190112576	0.498370964333453	17	0.177196177425241	0.517081707376047	147	0.361352736540093	0	0	0	-6.73738018523915
chr4	190177640	190181749	0.488820587926672	26	0.217522921869079	0.00466054831967348	68	0.0030366144333545	0	0	0	-29.3951812788049
chr5	163090	45891317	0.498837203311348	562	0.107416412101571	0.851432239994457	27924	0.33495235001541	3	2	1	-7.56344040217872
chr5	49599458	49600229	0.446610724574319	17	0.143232790774114	0.00428013201309183	32	0.00232795078098951	0	0	0	-26.1632448656901
chr5	49600264	49658729	0.434650242991198	87	0.177006472666807	0.00186058877837608	174	0.00134230174271923	0	0	0	-43.4232161111204
chr5	49658778	49976214	0.498223031866807	75	0.182238377698843	0.00323860098424269	167	0.00362977132636237	0	0	0	-41.8173738732123
chr5	50402346	181283260	0.431782147729959	1779	0.0925674447057783	0.893131617840403	116928	0.333290835383476	3	2	1	-6.74092129986898
chr6	147404	32473499	0.488300715920123	1068	0.0869164780903001	0.976955526125973	45678	0.376239151965274	4	2	2	-7.15378484650852
chr6	32518167	32742444	0.307877737370719	179	0.109794877539963	0.943032670636146	584	1.10288097197895	2	2	0	-6.74104271990721
chr6	32742530	60425399	0.498919816756568	607	0.0937319787323527	1.07233034212026	45363	0.385858624144294	4	2	2	-6.87840331359355
chr6	62177126	157299382	0.498876363072115	932	0.0938528611793265	0.946187620676114	63609	0.357584970948228	3	2	1	-8.27548176543744
chr6	157310418	157314308	0.0323958157290182	35	0.137187309847497	0.00990514357504959	70	0.0048032942456991	7	7	0	-27.437579722401
chr6	157323556	170640200	0.381519187387986	330	0.0971308785193545	0.859548232801078	12480	0.323209232524548	3	2	1	-6.95269823066706
chr7	31439	256591	0.497762015826326	9	0.205752345740645	0.672010625983704	157	0.357320377984902	2	1	1	-6.7472980980935
chr7	258467	45103509	0.364802271466703	940	0.0996464000261928	1.00861493969765	44868	0.401854810931984	4	3	1	-6.83320792452558
chr7	45495357	45657696	0.369677390797466	9	0.111572597193238	0.760116972391633	129	0.468555744374392	1	1	0	-6.76647890193655
chr7	45662014	57060756	0.361806595248242	208	0.0994887216558489	0.97237072827064	8143	0.406129704614808	4	3	1	-6.88564154622961
chr7	57060914	58086438	0.386082675196303	10	0.180351631850425	0.68804946864152	398	0.286107322704364	1	1	0	-6.82616639799294
chr7	60957523	63012750	0.208448911328265	22	0.110721326406488	0.351453860723856	91	0.195418633939659	0	0	0	-11.3959892140301
chr7	63096280	70776988	0.498649748582351	105	0.126113510705307	0.845018024653136	5157	0.370120794272023	3	2	1	-7.05318597946727
chr7	71300517	100951493	0.365335750523071	474	0.109800264465685	1.02175644295845	39133	0.377875399471448	4	3	1	-6.75027935494256
chr7	100951774	100951908	0.109347936493395	14	0.0253554944519151	0.881283871902065	18	0.164129960064729	12	12	0	-6.73670012836274
chr7	100951933	102632085	0.363185239509155	408	0.0904664056148824	0.699423222896525	7934	0.323218806323903	1	1	0	-6.92805261590451
chr7	102639174	148266999	0.367316297428716	679	0.100755261342683	1.04362718088026	47035	0.376759433431957	4	3	1	-6.75034371327062
chr7	148331594	149103999	0.497692679114641	9	0.172720471025038	0.976783614399551	982	0.344315129280853	4	2	2	-6.74571972232604
chr7	149104245	152230042	0.370517237542595	174	0.078359547746324	0.99030884063923	10598	0.357024116077763	4	3	1	-6.76317824654378
chr7	152235662	152315055	0.240827527648128	11	0.110562035239786	0.965951845854945	192	0.42721739789138	4	4	0	-6.74006095029157
chr7	152380007	152407393	0.498392212546419	61	0.182928071205522	0.0792714496951605	141	0.0818413525724096	0	0	0	-10.5958256068392
chr7	152445688	159233344	0.367348345210211	145	0.131823921078772	0.918849777041102	4768	0.390888254553728	3	2	1	-6.85376406352488
chr8	266437	627249	0.447729181704888	15	0.038790278605415	0.912331128862948	178	0.391852748847097	5	3	2	-6.84174581977444
chr8	692357	1548622	0.497931410986174	9	0.212648444882889	0.843528819320429	99	0.433371265643901	2	1	1	-6.766810615485
chr8	1565531	7143822	0.498872247859588	144	0.0677007891619208	0.928541253249833	3233	0.320082033744351	4	2	2	-7.08844407209541
chr8	7297690	8020376	0.412396046890635	25	0.125357249491204	0.995892055057546	731	0.366059999578511	3	2	1	-6.77377143636942
