chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	14653	739041	0.231720354823013	18	0.140359203055421	2.57150333146786	188	25.2797426574526	14	12	2	-6.73303988897385
chr1	873251	16490636	0.498906365354313	857	0.0885955755088157	1.03442808198743	39759	0.573100453962643	2	1	1	-6.76904993121935
chr1	16539242	16590019	0.405133466306089	35	0.107159019509255	0.731979509684595	394	0.414716409537531	1	1	0	-6.7391903838261
chr1	16608409	16642156	0.498627810624518	78	0.119322692428578	1.66117966998753	576	0.883573028457952	6	3	3	-6.73314906534619
chr1	16642284	16948577	0.348346889204253	109	0.104107980614316	1.04304487023347	1243	0.547186650112455	2	2	0	-6.73436308546913
chr1	16974953	121490756	0.4989229966571	2477	0.0887332107738018	1.03010344331092	147530	0.472903447652761	2	1	1	-6.99764998517727
chr1	123558160	124757770	0.0249414685020735	14	0.0485241528168541	20.8943461776244	115	11.3356039576019	20	20	0	-7.78502258053265
chr1	125179128	143267129	0.0602917547009037	59	0.121676449598549	17.8377674714672	1396	9.91227234947122	20	20	0	-7.04245949521597
chr1	143377316	152213024	0.498834136818437	260	0.0960249833686392	1.00988265617997	19568	0.434674883976451	2	1	1	-6.73687782883641
chr1	152213274	152355935	0.33139980006328	57	0.0937405467247265	0.548188308169819	1514	0.182372599757841	2	2	0	-7.56252362387675
chr1	152357376	248911738	0.498927134781516	2748	0.08480536754087	1.02044678095386	140082	0.474696916380769	2	1	1	-6.85489116735309
chr2	127308	87144137	0.498909275229315	1544	0.0837860989828156	1.01929282306229	88539	0.499143959595392	2	1	1	-6.82290997206051
chr2	87146464	89764973	0.498861827750231	85	0.115460343999204	0.930295013061346	3039	0.528971523001591	2	1	1	-6.76087303733304
chr2	89828658	90401090	0.0671711827510986	113	0.137968512801481	3.34832023308048	1585	15.2434650415789	20	20	0	-6.75665548394134
chr2	91443433	91963663	0.498529271557576	46	0.131278965057875	1.26544536610459	743	0.691938357409841	4	2	2	-6.73351884979626
chr2	94190317	241872311	0.498923736313963	3077	0.0898951623228958	0.995457769697709	167104	0.46538953791295	2	1	1	-6.73633870279269
chr3	197664	16201472	0.498873256118871	384	0.0922846851503815	1.06832872311	20347	0.476707139736697	2	1	1	-6.92154474580311
chr3	16378290	57584558	0.403326130759625	965	0.0918319427905201	0.888271817807089	62523	0.367439374634537	1	1	0	-7.09934174591673
chr3	57616417	88949992	0.494018501422073	311	0.10978975116865	1.05251779880381	14961	0.551570042127212	2	1	1	-6.90312703056235
chr3	91483878	93874275	0.479764251649007	9	0.102952659023456	12.565306111169	391	4.79420222221573	19	10	9	-6.83141640138326
chr3	93927552	195307454	0.49891693998248	2199	0.082256727470449	1.03165974595516	99372	0.557048108553651	2	1	1	-6.93831700075332
