chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	16949	2025860	0.359473577336091	195	0.0808589438950601	1.20938601809246	10224	0.332763850346921	4	3	1	-6.77449499422623
chr1	2028260	2859547	0.295491627941345	72	0.090260888392459	1.4991125334014	3664	0.438897799149036	5	4	1	-6.7366859386512
chr1	3021801	16539538	0.499078680364501	755	0.0704393517491694	0.855754297229483	30120	0.228446221467353	2	1	1	-6.88654293806794
chr1	16565468	16588971	0.49840341219825	24	0.152282435682489	0.752085941027479	333	0.148546910538098	2	1	1	-6.74960661425912
chr1	16590108	16646425	0.374807674428523	48	0.118554097461128	0.996274373340863	596	0.303927520544995	4	3	1	-6.78711565071033
chr1	16646445	36842085	0.498916567506612	856	0.0731836411354033	0.871853972960243	49107	0.234482923136338	2	1	1	-6.77123580525717
chr1	37102917	43879620	0.450838033380441	245	0.0668827584587877	1.06839318206249	18366	0.313455481094506	3	2	1	-6.95361473002091
chr1	43899857	43956950	0.319542463449163	9	0.0984413248815986	1.16294015039165	224	0.423039980512608	5	4	1	-6.76405569394897
chr1	43985452	91328691	0.412690765044875	1034	0.0798475230591597	1.06256008780736	56820	0.325955332821269	3	2	1	-6.78739269489523
chr1	91329187	121375092	0.498919479675688	524	0.0728965181969931	0.887834442275245	37704	0.247461650986806	2	1	1	-6.74044667123781
chr1	143217383	214403011	0.228233003917579	2256	0.0839206986165851	1.06832356402256	139073	0.312284489212473	3	3	0	-6.76699025852001
chr1	214482723	214483326	0.417506698107451	20	0.0427669326269232	1.07047583645368	43	0.279794822784738	10	6	4	-6.73869973760729
chr1	214483397	248855287	0.221329047073899	937	0.0892036563762097	1.06827728191758	48970	0.314779143796819	3	3	0	-6.75434890544638
chr2	126990	90309551	0.4989237186907	1561	0.0741143525133728	0.891409568914444	98672	0.254582316626522	2	1	1	-6.79997564204522
chr2	90310327	91963698	0.427675218185627	39	0.128285207514103	0.949285842942884	767	0.393886495501693	3	2	1	-6.84592635745256
chr2	94199062	241871857	0.410364094964641	3279	0.0806197426941182	1.06013313972417	194299	0.305228287684671	3	2	1	-6.98166122775045
chr3	276672	42730688	0.498925298623947	1018	0.0747088193530567	0.90481331535208	45923	0.252182393421382	2	1	1	-6.95401228565432
chr3	42732983	60013964	0.362910689054997	565	0.0823826379369621	0.690780297314498	43772	0.166201391925922	1	1	0	-6.73669863668839
chr3	60927830	90072761	0.491519882554432	272	0.101691097556409	1.03411407290737	13944	0.335656660746268	3	2	1	-7.35153361393512
chr3	91483720	123347638	0.22775953490819	519	0.0823240364521734	1.07141019203603	31724	0.379169628681548	3	3	0	-6.73796908919663
chr3	123367740	124737895	0.499271637897941	70	0.0579904968298021	1.52480013325088	3062	0.459948761459304	6	3	3	-6.76137251792385
chr3	124738425	195599681	0.229659935726514	1387	0.0818050741183574	1.06671059070073	80401	0.330568184962655	3	3	0	-6.77421417771199
chr3	195619411	195780846	0.32643287817864	133	0.0962833351800907	1.17294948000858	1563	0.375464341897064	4	3	1	-6.76539652497722
chr3	195780885	195864004	0.327608155228398	78	0.0805639887111871	0.911827272711319	1924	0.109603281557379	2	2	0	-6.93971389764057
chr3	195868079	198157341	0.237841024150903	191	0.114296894795194	1.04919974475004	5950	0.416603503868702	3	3	0	-6.74192797898812
chr4	85635	49657645	0.279570106475324	982	0.092954732788073	0.87135840891562	45980	0.261371038162337	2	2	0	-6.81429828111869
chr4	52077148	190179542	0.279548938020223	1928	0.0959085009210084	0.880225617621902	101558	0.266492788034641	2	2	0	-6.74837302239583
chr5	163090	41203242	0.383972123868615	883	0.0900103400357079	1.09801627530056	34775	0.325208494564868	3	2	1	-6.86166832925515
chr5	41382579	45891317	0.284851567953959	45	0.100025486651143	1.31772176288611	3746	0.501857266325473	5	4	1	-6.86946920757607
chr5	49601562	51259517	0.406990020460299	28	0.131352347346514	0.899094885681134	887	0.25151728259086	2	1	1	-7.02457968563811
chr5	51275348	129764868	0.498923027240046	1176	0.0750920294107487	0.874101415461912	59913	0.268757524886895	2	1	1	-6.80568272491032
chr5	129905279	177097016	0.451703512688624	947	0.0813349832508382	1.03507077543314	69743	0.289128178634852	3	2	1	-7.39612043950708
chr5	177097039	177358244	0.129687297409431	9	0.0718866777952942	1.14944616105468	1302	0.380920004255732	6	6	0	-6.91859475763983
chr5	177431048	180968231	0.40949527856031	222	0.0770966363829695	1.08838500664642	10464	0.303444727899218	3	2	1	-6.73525050154899
chr5	181046068	181282849	0.498355873100014	10	0.152123086128744	1.13453744051268	1077	0.30882651002551	4	2	2	-6.75255551089725
chr6	292833	6181849	0.196883329921275	148	0.103408721217448	1.2494287595654	5868	0.42540234413563	4	4	0	-6.73968928636914
chr6	6250679	12667734	0.362467266992834	156	0.0853531880366701	1.16946148102898	7339	0.440478763616848	4	3	1	-6.88944743594788
chr6	13182453	60873573	0.26599566859121	2075	0.085383119161778	0.89751792197533	84407	0.242731193971933	2	2	0	-6.8683585803863
chr6	61558257	73663956	0.291663126573581	167	0.0836191293356492	0.892199767539141	7263	0.260064212785221	2	2	0	-6.75514973004027
chr6	73914726	82808810	0.195982290622202	119	0.0771083674291491	1.27933329312053	6290	0.468973055542903	4	4	0	-6.73404106892205
chr6	82892864	85781492	0.114610022738401	61	0.0513916707758817	2.05858394643286	5498	0.955306956439783	8	8	0	-6.74145166861847
chr6	85839204	90590705	0.236854665503563	131	0.0853578670814544	1.92290532766339	9542	0.900724000498836	7	6	1	-6.73766867423954
chr6	91224391	104018338	0.380590406728267	51	0.087694071613071	1.19677903965983	5147	0.424128206964935	4	3	1	-6.97370165964649
chr6	104019510	106623093	0.170325450798817	55	0.0853221544129661	1.33166955165739	2319	0.653878424198661	5	5	0	-6.76704241373848
chr6	106640356	107413625	0.0503399249937762	88	0.0519665702667336	4.69590102847228	3756	4.09314073274204	20	20	0	-6.74144999110802
chr6	107707816	114084639	0.23547589326261	112	0.0851677233675035	1.10141613952212	9200	0.318405609389082	3	3	0	-6.75368222792409
