chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	16957	2629464	0.498888416359242	201	0.099658559629681	0.769040787333417	8828	0.273107747793169	2	1	1	-6.7358340823336
chr1	2632573	2750569	0.0151236348381248	11	0.150755672288882	0.360789821306662	122	0.450255286015629	6	6	0	-7.72682220075904
chr1	2783827	8361143	0.484533149269433	166	0.0726337991862454	0.751924632271822	6952	0.257881049978761	2	1	1	-6.81741638158695
chr1	8866270	12665932	0.217589415775131	106	0.0914621298896613	1.83666583643758	13662	0.871319716415821	8	7	1	-6.74775975320046
chr1	12795571	16576399	0.498837897760142	223	0.0952843051940092	0.723336039325455	6971	0.382760933880252	2	1	1	-6.81379350617272
chr1	16577417	16642600	0.423065114173335	50	0.128944191376719	0.526511656516127	455	0.255726407661293	3	2	1	-6.9587391315392
chr1	16642886	23901927	0.498880348925668	292	0.0789392415132057	0.748254178513704	14355	0.263077598668682	2	1	1	-6.82642755951959
chr1	23902488	24907571	0.182327359551283	63	0.0637525859640367	1.85252710062702	2824	0.654782098272632	9	8	1	-6.75522150002842
chr1	25243590	31431796	0.49879296748945	100	0.0976923639789619	0.738284242298428	10204	0.248946874477002	2	1	1	-6.89216782687599
chr1	31431814	31698605	0.497772490939405	9	0.199934225295332	0.886956007851764	1017	0.510424200486494	2	1	1	-6.74367008029792
chr1	31699894	33724317	0.338660011243966	46	0.104234492700828	1.05269336411424	5729	0.544606031054117	4	3	1	-6.7656778237326
chr1	33772545	46176129	0.183386313554493	339	0.0854669703841981	2.04884404584229	39029	0.834275179070187	9	8	1	-6.73706997979026
chr1	46506933	87332274	0.498882065062542	440	0.0745889447937301	0.805768315854841	28747	0.315398339834339	2	1	1	-7.02456121175224
chr1	88760293	91328691	0.184965295346927	25	0.086387692024578	2.51882594214162	4399	1.02139703063058	10	9	1	-6.76391101377559
chr1	91394244	119623203	0.498901385720433	383	0.0660091043032338	0.806096405202269	25536	0.279781097733123	2	1	1	-6.99644878717884
chr1	119623680	121013213	0.337616217054804	38	0.0910178886017425	1.19260191729691	2418	0.449041650307322	4	3	1	-6.73818316088243
chr1	121087628	124450920	0.49784498172222	9	0.211098384119296	0.753402305416591	341	0.469810047425991	2	1	1	-6.7424071996489
chr1	125181503	143255797	0.0487105408990461	15	0.187546134006949	0.00304253186366595	104	0.00388001524445932	3	3	0	-54.8165408119847
chr1	143542957	143766539	0.229018455649642	14	0.101565763895145	0.75492661637892	341	0.293091818537292	2	2	0	-6.78974390300856
chr1	143768111	144104659	0.0315916862914658	12	0.0961288198200727	0.806160191792329	281	0.502896230734164	7	7	0	-7.60553285267956
chr1	144424093	248911696	0.347846064956598	2092	0.0933076875985521	1.14059453372627	155789	0.415955374326978	4	3	1	-6.77097276307251
chr2	224970	1663538	0.441695554733189	23	0.0750724814453055	0.988189531041049	1048	0.328020404333812	3	2	1	-6.89128743067855
chr2	1861839	3181164	0.497664462786622	9	0.172004360409845	0.898241662071206	249	0.379191505900948	2	1	1	-6.84502164158745
chr2	3189269	87180084	0.414180909464424	918	0.0842627666658477	0.965416277771245	73960	0.333385839140373	3	2	1	-6.74352525699654
