chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13273	2629500	0.35814034567565	141	0.105963108412684	1.03248690620805	11755	0.433759296330349	3	3	0	-6.76022859001432
chr1	2632573	2759634	0.037865621136988	32	0.192480725365156	0.388653002329075	192	0.703698605275705	19	19	0	-7.44880428306382
chr1	2783827	16490636	0.36170730289793	705	0.109320864736772	1.05890341375138	33014	0.430875326538793	3	3	0	-6.77343251226185
chr1	16490815	16771227	0.319954373448441	157	0.130748377616031	0.832251082331493	2591	0.378136809367701	3	3	0	-6.88451112715645
chr1	16857205	121565874	0.371157086747129	1980	0.1020771027016	1.14121655403679	167993	0.457436407798754	3	3	0	-7.28159280568091
chr1	122560976	124925745	0.00197507199258462	32	0.0883883476483184	0.0108996893289714	377	0.0062022110554551	20	20	0	-46.4892473784451
chr1	125080017	143267213	0.0324632920956093	109	0.151855242289956	0.0109536067083385	585	0.0878699279391871	15	15	0	-35.7289279210422
chr1	143498999	144104743	0.498298444491608	18	0.219503063238857	0.881161249175978	834	0.61710332685112	0	0	0	-6.74346458065993
chr1	144428337	248911696	0.406098051317564	2607	0.105122575762107	1.16927982358291	189987	0.483505638526795	4	3	1	-6.82557500404857
chr2	127225	1979602	-0.000614789219371581	52	0.105159449427627	0.991176903541041	1852	0.346972230354866	5	5	0	-10.3143879563367
chr2	1979847	3208476	0.497579159119727	9	0.129	0.738072428119352	105	0.929019138701276	0	0	0	-6.7377550692959
chr2	3208941	85754638	0.498915504199684	1043	0.10070820244682	1.00848364024105	87851	0.416036450544398	2	1	1	-6.80810783677173
chr2	86161907	88778909	0.49827170182101	38	0.203287268099274	0.976286663386433	3219	0.388531993562265	2	1	1	-6.73578636146145
chr2	88784676	89767387	0.498937032648932	51	0.117117721905413	0.770142492351453	1692	0.33353618453858	0	0	0	-6.73790657610363
chr2	89826653	89829447	0.475884268586761	14	0.186719702368945	0.0111778276350086	27	0.00387776185924781	0	0	0	-26.2928935719646
chr2	89830023	89841136	0.0271947801216493	40	0.141143453121193	0.012666317440567	98	0.0108931317718103	16	16	0	-25.9983812437322
chr2	89843593	90359552	0.498683408414422	32	0.129471813939709	0.725079558991897	981	0.331847248765671	0	0	0	-6.75602104821973
chr2	90380793	91442345	0.0146840182220394	42	0.150930164758892	0.00929279111586546	220	0.00845712945420788	16	16	0	-41.5529855259703
chr2	91443431	91986495	0.498512853795343	65	0.155652269004194	0.720893977939312	856	0.585959520398193	0	0	0	-6.74186782850421
chr2	94195995	95939051	0.491461307043857	62	0.115265591270492	0.928080151784112	2997	0.42794138583507	2	1	1	-6.76169010775958
chr2	95939110	95948464	0.315529298267143	45	0.148517614504751	0.571503411228337	104	0.392691112503749	5	5	0	-6.75871924618517
chr2	95950600	95953894	0.0261296964053025	28	0.0420333704668592	0.863337921312223	51	0.315210720679631	20	20	0	-9.55936368535806
chr2	95953940	96902706	0.493910679896498	35	0.131863648700995	1.00193304799505	4527	0.351145385788753	2	1	1	-6.73475010970083
chr2	97068194	97158313	0.0896149928214008	10	0.0991253415294663	0.866395436618386	369	0.555898372338155	20	20	0	-7.1299394368406
chr2	97162050	158847949	0.498892527157532	724	0.0981968923446124	0.998783535043397	52240	0.42421238385636	2	1	1	-6.74212572486331
chr2	158868366	158868687	0.0448153992786939	9	0.0303150127824482	0.579071654280155	12	0.133060022910601	20	20	0	-10.1459972547176
chr2	158884301	241875962	0.481845356116182	1467	0.0862806925864591	0.988314930231163	114307	0.382639227139804	2	1	1	-6.76467047015717
chr3	197562	46964516	0.439750263563925	781	0.0927775704735816	1.12565478576095	57635	0.428679404200176	3	2	1	-6.89060529409879
chr3	47105835	48079689	0.0334207432227916	9	0.147	1.18694022666501	3622	0.44478007633069	9	9	0	-8.03735790963418
chr3	48241004	75666189	0.498877172856099	439	0.112169911965333	1.10744967616893	48941	0.417529100101693	3	2	1	-6.84535158480718
chr3	75667728	75669947	0.464893180159628	30	0.181655098229154	0.235119210757072	207	0.108016234728693	0	0	0	-6.91969129378387
chr3	75670756	75688048	-0.00319841251747544	9	0	0.0202994937899098	19	0.0134290424560558	0	0	0	-Inf
chr3	75696752	75708326	0.437030675713206	10	0.188606851531021	0.220846823033299	28	0.197228398070083	1	1	0	-7.06361134918065
chr3	75713812	78557319	0.274000789645235	37	0.142542944374637	1.12503168741131	969	0.568041057139446	4	4	0	-6.85215448129561
chr3	78614799	90673719	-0.000560967370699092	52	0.0796525922048191	1.07704077488898	2716	0.460936918137955	4	4	0	-11.5789876299212
chr3	91168654	93470778	0.498931226816991	9	0.0998909127220512	0.393396664734391	117	0.480026065826304	0	0	0	-8.78928233822018
chr3	93874275	101681323	0.498882257920193	98	0.0703910898718535	1.15165895662984	7942	0.478653755714475	4	2	2	-6.75573174193533
chr3	101685969	101748934	0.19543951782333	9	0.104555009444789	1.11099660900158	224	0.402532200532537	11	11	0	-6.80998418018355
chr3	101852100	194991046	0.498926073241937	1376	0.101731597093782	1.13889537258621	100919	0.469065741580432	4	2	2	-7.19650432085364
chr3	194991077	195760553	0.33632118720836	73	0.157182930829948	1.04866644125064	1613	0.450067024325302	3	3	0	-6.75472964315158
chr3	195778917	195864004	0.303423041679489	124	0.0935681065246875	0.478332752760009	2417	0.23398293267972	4	4	0	-7.48346019571549
chr3	195867767	198155635	0.498793295503682	121	0.120967246210069	1.12613274837043	5644	0.445430374141554	4	2	2	-6.75446863764399
chr4	46210	49030857	0.476813168460624	645	0.092534282159323	0.988005888890408	45198	0.397638976981447	2	1	1	-6.7737797311142
chr4	49091403	49102495	0.0106874927616548	77	0.127298522676416	0.00963622614701876	189	0.00544931513687664	20	20	0	-30.665459766191
chr4	49102515	49157529	0.339987014676597	238	0.168618224007678	0.0103625859868002	690	0.00922101751010525	2	2	0	-30.5041869463118
chr4	49157686	49555728	0.326492837224367	29	0.139394521098626	0.10592462049259	299	0.256371414408186	1	1	0	-12.7520322662235
chr4	49632640	49711888	0.488015043018588	108	0.194568928035823	0.00950772307567023	257	0.00553559790038854	0	0	0	-34.4042672137827
chr4	51107231	159356124	0.483804532412792	1026	0.0932554880245047	1.01731522349907	82996	0.403763926497268	2	1	1	-6.99048892905259
chr4	161542441	188270970	0.297286219758287	225	0.0924376606752416	1.01323956471274	15882	0.429851216552275	2	2	0	-7.43312872977153
chr4	188506091	189957506	0.471543282535885	9	0.162250406607948	0.908092491644391	207	0.493112425393713	1	1	0	-6.75073049524497
chr4	189979784	190118731	0.498556808788106	14	0.12643612381987	0.535387897787343	282	0.459012151000833	0	0	0	-6.79384390140143
chr4	190177727	190181749	0.252412720897891	27	0.187156233773967	0.00597811600071805	65	0.00294443738912233	3	3	0	-30.4299155398285
chr5	163151	39342206	0.498886647600933	520	0.0928089498426244	0.950620127647274	27660	0.412110558201749	2	1	1	-6.97647903553614
chr5	39719344	40746783	0.262641079042927	9	0.135758977603693	2.06668173892384	524	1.05938965902459	11	10	1	-6.73767738329427
chr5	40958044	44814809	0.428413616858402	62	0.0891423380059771	1.23250323373401	4176	0.543215551520545	4	3	1	-6.7527882773876
chr5	49599458	49602523	0.498432971281148	71	0.169210958542719	0.00666696247415482	143	0.0042191283491257	0	0	0	-26.7403604894608
chr5	49602567	49656962	0.0206453296395112	17	0.110591158831819	0.00838713234410007	34	0.00531276671764142	20	20	0	-35.8020022196575
chr5	49656965	49666639	0.449638210474508	122	0.186894499624719	0.00779577383390689	267	0.00549434519514111	0	0	0	-28.4459378106539
chr5	49666675	50142989	0.0134221840788901	21	0.0726665574485855	0.00772517971681013	68	0.004789946854526	20	20	0	-43.8357027758346
chr5	50633163	181283430	0.498927043034053	1837	0.0920587684964127	0.994063592125276	136550	0.412310314604251	2	1	1	-6.73475865771426
chr6	292833	397013	0.498387426723713	15	0.188820095782807	0.931873286884958	256	0.486168967175619	2	1	1	-6.73411343818417
chr6	397261	32443949	0.498914174815109	980	0.0955899431850602	1.06605732189766	51409	0.476405930323485	3	2	1	-6.90600654726529
chr6	32521862	32664947	0.331639525325873	122	0.0935641105634549	0.871785566103086	626	0.36620812657118	4	4	0	-6.79478211841136
chr6	32665004	60873573	0.498885037639593	623	0.102268904143202	1.15314257655669	51679	0.440191684716412	4	2	2	-6.82116192915234
chr6	61322946	108168258	0.498872866952624	379	0.106785451369291	1.13545364394637	31502	0.485629095029624	4	2	2	-6.9900494055002
chr6	108260744	108436388	-0.00319841251747544	9	0	1.13019545971848	159	0.750703741535322	0	0	0	-Inf
chr6	108477295	130215860	0.477944350979892	272	0.0948257967050688	1.15231996892073	19867	0.443195855397476	4	2	2	-6.83549093457141
chr6	130802738	130876850	0.497758841463692	9	0.200468201967295	1.23456375324352	207	0.73812104150993	4	2	2	-6.73321190656756
chr6	131144290	157299382	0.498878171727913	394	0.102906342511889	1.14684479736813	28204	0.457228280550939	4	2	2	-6.83664368215055
chr6	157310569	157314289	0.103662545046264	22	0.132000918270452	0.0163928888011337	40	0.0110346482290312	12	12	0	-21.8948198062512
chr6	157323556	170561964	0.435084309405465	258	0.0958293279592706	1.09960822407499	15319	0.445984925456866	3	2	1	-6.75991189887247
chr7	159865	498711	0.394703166802374	9	0.168941146885864	1.05715496546703	230	0.553456026841553	2	2	0	-6.73628833997899
chr7	501104	57450535	0.49890077799958	1072	0.103983401527583	1.15846638014488	64529	0.482462806797964	4	2	2	-6.84117383775141
chr7	57487561	58091475	0.131114851529771	11	0.0918600714525779	0.547238580689474	68	0.573750381646044	12	12	0	-8.47932341643905
chr7	60957564	62454778	0.498246555511441	29	0.161059362430754	0.479403775471813	97	0.731274854484063	0	0	0	-7.1323997835479
chr7	63096280	73192721	0.489487116728494	196	0.0982639142010854	1.05077393837073	8653	0.503782609008057	2	1	1	-6.81744272779998
chr7	73226001	100890786	0.498884032716766	560	0.103262759666113	1.18126781705623	45283	0.497694141372799	4	2	2	-6.73726724132113
chr7	100949462	100949765	0.192075496427721	19	0.0691343720844326	1.46821964934233	30	0.301335153463123	13	13	0	-6.73359610748021
