chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13273	124250799	0.498886034694773	3340	0.141353645146681	0.983556439292895	190910	2.04341425132915	2	1	1	-6.7369183395092
chr1	125094607	149082530	0.473395475809981	128	0.155799517341481	1.1954273650841	10014	2.49536393262655	2	1	1	-6.85050447767233
chr1	149101328	151199335	0.360037102177756	62	0.109224918221275	1.46844567424833	8025	3.74636401526177	6	4	2	-6.74735473878745
chr1	151232827	200099843	0.379155576092903	1441	0.128046755013416	1.32375136420032	90471	3.01629970308261	3	2	1	-6.73769879189674
chr1	200111335	248911696	0.376713141008822	1724	0.129523461467124	1.38011820893837	83687	3.38743362420648	3	2	1	-6.74959843741629
chr2	154452	30513945	0.49199995599601	680	0.128663077811963	0.973113912089336	33092	1.97040408230533	2	1	1	-6.73542428151584
chr2	30525455	31199332	0.498080400223761	19	0.17251886921122	0.774728693394831	898	1.70528683426598	2	1	1	-6.74007043774491
chr2	31199586	91963663	0.498864838412332	1217	0.129086759720793	1.10158332254022	64522	2.41685635680166	2	1	1	-6.83366745114587
chr2	94190317	241804236	0.498854802279948	3613	0.134920591061529	1.3037882637116	195726	3.10063767545017	4	2	2	-7.05490208329297
chr3	197562	90613961	0.498870638266661	1950	0.133433639336624	1.02458432121148	105757	2.24738398991396	2	1	1	-6.76604718559642
chr3	91483878	149475897	0.444153566425525	1399	0.134398965576258	1.42087326324577	73495	3.25314398141934	4	2	2	-6.87162001906977
chr3	149568816	149645300	0.0191162255195415	9	0.158	4.86671395047616	110	7.16322980812915	20	20	0	-6.73488712754556
chr3	149649257	195599574	0.457359508775228	957	0.120374399142522	1.59861885981468	51015	3.96593248787616	4	2	2	-6.80763422258561
chr3	195599681	195721825	0.327254513667674	61	0.133601849157714	1.96588384751753	529	3.29674986313041	10	7	3	-6.73638316644622
chr3	195724826	195788697	0.300040971557437	168	0.142442732703657	0.521120396615701	1299	1.06502471824735	1	1	0	-6.76145094416547
chr3	195789859	198157341	0.498691045438997	180	0.131958640041356	1.59209198731983	7070	3.98249530076668	4	2	2	-6.73309412812374
chr4	68116	9248531	0.192693342726681	579	0.128840732618047	0.844273096603975	17877	1.71050720144015	2	2	0	-6.77081169623254
chr4	9454852	49153275	0.19668318146715	566	0.126561069818125	1.2072647163517	27744	2.4733205140167	3	3	0	-6.85967254639396
chr4	49154530	49657645	0.359197207347403	40	0.116303314215184	3.50426267734041	225	2.23287867751297	9	6	3	-6.73585447502656
chr4	51848078	190179746	0.186257482495354	2072	0.120965050907943	1.1906156688486	109268	2.57608308612952	3	3	0	-6.87444341822701
chr5	163090	1572101	0.367816180299952	165	0.166490957341744	0.85461144111709	4575	1.45766369814176	3	2	1	-6.79925495671961
chr5	1572174	16783602	0.396327810865522	293	0.134262054191973	1.33972879659449	10782	2.70038856858126	3	2	1	-6.74476005300706
chr5	16816771	32183903	0.00993121723981005	136	0.106929671418319	2.03051439438295	6303	4.37049700012742	8	8	0	-6.93226146377675
chr5	32247971	46381357	0.406578108369435	322	0.133547777957943	1.41946809498783	17830	3.13848635350338	3	2	1	-6.7662701554491
chr5	49600535	181283362	0.423235809476622	2899	0.128481349160139	1.36950316244873	158241	3.11256245366378	3	2	1	-6.84136590596317
chr6	147404	32519289	0.498885415814897	1286	0.124252497559908	1.02285883095329	46600	2.23543082475857	2	1	1	-6.74433820985419
chr6	32519297	32519786	0.264539153629299	16	0.0986993541012301	0.577049183419232	34	0.273498736420352	1	1	0	-6.73499239633775
chr6	32521862	32584252	0.495921377821998	154	0.144420698997602	1.07169436948158	313	0.900207666414943	2	1	1	-6.73397488475185
chr6	32589625	32742444	0.13083672148124	16	0.142742877814155	1.11357282764985	160	1.17583230096813	3	3	0	-6.73709229860057
chr6	32742593	60544763	0.496590168281268	917	0.132147784934672	0.978933080889253	45107	1.94986047110357	2	1	1	-6.7338662308658
chr6	61181990	170640022	0.498884678523674	1677	0.133363794728953	1.13924971830874	94907	2.41108012233277	2	1	1	-7.01461814308791
chr7	32858	58088536	0.498896838287455	2148	0.123586105265173	1.95550743986105	83734	4.91732108572917	6	3	3	-6.75155955103459
chr7	60957564	100951903	0.498878547761201	1347	0.126491786266995	1.8971759366791	68952	4.61594235726874	6	3	3	-6.75625178804166
chr7	100952439	100964852	0.346786005651171	108	0.096722182558207	0.885943743599626	873	0.203313920972822	3	2	1	-6.82764782814956
chr7	100964922	100965345	0.497574796198182	9	0.114	0.686424762081252	24	0.357747866844631	2	1	1	-6.73353725987366
chr7	100965350	116360752	0.498817556880491	432	0.137792809229396	1.72403816778372	24569	4.44484208414082	4	2	2	-6.73664021357778
chr7	116396832	116499664	0.104832109197973	9	0.135949541293002	8.41588937071313	80	4.00329205858492	14	13	1	-6.73440303435694
chr7	116500470	140519627	0.498871838165675	665	0.124406124040196	1.95831314983562	37763	5.12675172353961	6	3	3	-6.73995019868326
chr7	140523215	144318594	0.498842789205265	230	0.158679688895971	1.38510209781363	12097	3.28152178423477	4	2	2	-6.73671810548573
chr7	144350966	149243163	0.498787104443628	122	0.138845872087136	2.32653038765887	4897	4.90982501232946	6	3	3	-6.73351802260643
chr7	149250188	152230042	0.498822834680819	194	0.118854190387743	1.44186004427274	11341	3.62079125045205	4	2	2	-6.73422697707003
chr7	152235671	154365681	0.498639254373672	146	0.124675022243708	2.80508143548754	1958	6.57888998702793	8	4	4	-6.7331012585449
chr7	154463503	159243027	0.498836821518755	128	0.100845397663071	1.92603506473407	6794	4.24029690860011	6	3	3	-6.7357472500057
chr8	243585	43687403	0.498854350586647	1168	0.135599209421118	1.02204743228046	45467	2.12041081409819	2	1	1	-6.74936306592726
chr8	45952307	141200831	0.421853582752709	1310	0.128321482013375	1.41679510591127	74759	3.28997104772524	3	2	1	-6.85407303234611
chr8	141212162	144890458	0.43005606119153	434	0.127004939526655	0.86591489498695	13446	1.52761099235877	2	1	1	-6.92168571679581
chr9	14690	36149963	0.1523407034686	784	0.10779301923092	1.46818580317737	40052	3.48368301183843	3	3	0	-6.77557781227137
chr9	36303539	38620378	0.304565875303147	55	0.143083369072197	0.660893310474973	2646	1.30182270179723	1	1	0	-6.76771404502056
chr9	38653767	42974974	0.498624467170795	228	0.142058228502204	2.20276880910794	3063	4.12445960992735	6	3	3	-6.73309079747571
chr9	61173862	69901426	0.289986135777599	189	0.141108059730815	1.65019149780019	4555	3.89253819675975	4	3	1	-6.74214097452396
chr9	69902246	97287087	0.141600378297278	642	0.100686331329508	1.68727802733132	35809	4.40812532663987	4	4	0	-6.78307353699835
chr9	97307618	138177100	0.150455710197464	1344	0.121177258390043	1.17506374130989	84105	2.73539497633814	3	3	0	-6.75848132426156
chr10	47663	38728522	0.386975089399345	1097	0.128198517593745	1.45452232521209	44020	3.33494902367999	3	2	1	-6.77089395393248
chr10	41713374	132538238	0.374942441458843	2617	0.135433351071845	1.3156339478224	123965	3.02250749730153	3	2	1	-6.73995256893098
chr10	132607721	133689399	0.49866143036198	114	0.154703550064056	0.830933561585716	3546	1.21164800268922	2	1	1	-6.74353147037668
chr11	179321	1026084	0.372948555336692	300	0.119132851420695	0.996776615979147	6410	1.55467059331619	3	2	1	-6.74794146152619
chr11	1027811	1258256	0.39922535071105	227	0.140426620153492	0.486238484899612	3120	0.667068336887954	3	2	1	-7.01947453634068
chr11	1259904	50513000	0.377273633430066	1491	0.123383015885369	1.24722687297579	70956	2.94193082723223	3	2	1	-6.73497243843132
chr11	54603136	134381883	0.368904002624177	2515	0.129857103818902	1.22476789439246	144504	2.72197588499194	3	2	1	-6.74781175906914
chr12	12205	22325764	0.201361483976911	940	0.126859783760202	1.02050797479395	39184	2.07446596808191	2	2	0	-6.75125702465208
chr12	22835047	26160851	0.0524353796353638	356	0.0648372387939215	21.6534398443912	17266	43.3180227081061	10	10	0	-6.73666127746105
chr12	26194584	34209563	0.398909851644656	337	0.124665911530252	1.63128750422444	11833	3.70333175402468	5	3	2	-6.7559318127358
chr12	37814008	41188273	0.406225025666226	181	0.110254903884457	0.989115343665458	5929	2.32152231920829	3	2	1	-6.79024859508346
chr12	41188788	47685145	0.387951539257702	130	0.125606084848561	1.60234766415249	6411	4.07631035416304	3	2	1	-6.74756369963283
chr12	47687756	133219374	0.379901299013993	2437	0.131211974217085	1.3235377642378	156777	3.06040551109628	3	2	1	-6.74082929820343
chr13	18173863	53201698	0.498847554291222	957	0.138129458136686	1.10160365668347	42089	2.29836597739178	2	1	1	-6.79759795972397
