chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13273	2629500	0.47930258117227	136	0.11705988914679	1.09737303276869	9719	0.552929611663046	2	1	1	-6.77350015230499
chr1	2632573	2655074	0.0373575378593077	19	0.194943401592774	0.705457956917054	109	0.827553157922742	20	20	0	-6.87495194525598
chr1	2783827	12860767	0.489921734368591	372	0.0922014687027394	1.14352631430421	19674	0.49382941175216	3	2	1	-6.87875161674179
chr1	12861132	13388727	0.371822396684076	110	0.113373775675164	0.812136735656586	1090	0.38247076576383	2	2	0	-6.85144203978342
chr1	13418237	16491182	0.449153918478784	186	0.100355215231012	1.04302020389965	6265	0.506992741672444	3	2	1	-6.80999849655193
chr1	16509206	16857205	0.324540123693627	147	0.142216817715337	0.885367775859974	2283	0.445146972128404	3	3	0	-6.80963534071477
chr1	16868806	43899785	0.498873091592449	738	0.10142063176216	1.18728718290722	59638	0.515569019357749	3	2	1	-6.94265052244369
chr1	43904861	43930114	0.464841347380289	9	0.145453600849205	0.940772134359337	69	0.503845495201607	5	3	2	-6.74591434470084
chr1	43936893	121564990	0.487874393135788	1113	0.0954647334813881	1.17841663893607	80274	0.552952348110702	3	2	1	-6.90754184039628
chr1	122404409	124726050	0.0115269630525623	15	0.129099444873581	0.0148085498670316	265	0.0092542497152943	15	15	0	-42.9900166773975
chr1	125079931	143267121	0.0278905454605943	64	0.166525356761199	0.0113883772847811	437	0.0870288917273877	9	9	0	-35.6493975987822
chr1	143498999	144104659	0.498022152447223	14	0.199019754389766	0.890867915178724	650	0.849265259007134	2	1	1	-6.74340912257228
chr1	144964993	152110849	0.49882940135405	251	0.0996778158074475	1.17365445751395	17541	0.59998025111824	4	2	2	-6.82953649659497
chr1	152155736	152356959	0.485864097209783	77	0.0933639751315151	0.512160199944137	1710	0.309485363154951	0	0	0	-6.95064678009698
chr1	152358764	248911696	0.476757804930705	2064	0.0942309100042049	1.15182007125852	133145	0.533682366251775	3	2	1	-6.80622253581725
chr2	218964	1840880	0.498845173663672	45	0.0844637690541233	0.983559005539856	1315	0.386465839678577	2	1	1	-6.74587880137843
chr2	1861838	3181071	0.498489242727281	13	0.219340854052341	0.933125225590419	254	0.51885032873366	2	1	1	-6.76053918252335
chr2	3208476	85754638	0.498914064936063	975	0.0979982507685122	1.04637662561836	73774	0.4851152699386	2	1	1	-6.79796357683539
chr2	86161907	87428927	0.498254399020081	22	0.149228963508374	1.02018252039312	1599	0.430688692036812	2	1	1	-6.73335487275702
chr2	88173272	89767387	0.498734705362573	60	0.13040605424232	0.804120890309654	2140	0.407167391399118	0	0	0	-6.74324304640027
chr2	89826647	89841136	0.482861518678579	41	0.195043844351756	0.0134415765717866	89	0.00987146712123575	0	0	0	-25.31245232753
chr2	89843593	90359552	0.498545274312061	35	0.170862748987591	0.688675835922617	799	0.361250632514025	0	0	0	-6.76320394592228
chr2	90380793	91442345	0.00981837297563715	51	0.155146294022834	0.0137034627862621	227	0.0103177821924663	11	11	0	-39.8920883446036
chr2	91443431	91986541	0.495513641145156	62	0.133727115054872	0.841864881830958	749	0.718001384619815	0	0	0	-6.73858084346308
chr2	94196506	95945340	0.493245655812578	104	0.131267583551353	0.98546046588624	2667	0.529725631697755	2	1	1	-6.74131035863749
chr2	95945341	95953894	0.0661687373576102	35	0.0935101396560148	0.901345339529074	76	0.432310918814591	20	20	0	-6.94156389769792
chr2	95953940	97142657	0.498781895311637	38	0.132809910254225	1.04539718972113	4380	0.416395684527659	2	1	1	-6.73422916008423
chr2	97151774	97163127	0.0978394144473086	12	0.0888533009567404	0.796509276602461	89	0.242069373767184	20	20	0	-6.98628798667949
chr2	97163245	158847949	0.498894708203896	676	0.0985149885193261	1.02068876759946	43918	0.504726060523353	2	1	1	-6.74063779960015
