chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	17697	120341575	0.498793037154377	3181	0.165345792808276	1.13785106489682	136228	3.07497669551071	4	2	2	-6.83884066126298
chr1	120441404	121177466	0.498134308432283	27	0.191567421351014	0.858618728869936	831	2.84209987273377	2	1	1	-6.73326491625586
chr1	143214846	248936569	0.49879024549678	2671	0.157041300094503	1.13798781172251	119284	2.96905394308854	4	2	2	-6.83265861344828
chr2	672976	91963663	0.498810084626551	1679	0.158192436588315	1.30815326257327	71675	3.67404157471155	4	2	2	-6.73480627515784
chr2	94203345	215325122	0.498819948233799	2132	0.157584064781882	1.21820647054729	96531	3.30796844448792	4	2	2	-6.74995972589094
chr2	215325931	241875962	0.498713722104888	717	0.173676676207017	0.856581884239574	29684	1.83196232798086	2	1	1	-6.74724647347439
chr3	197562	75556979	0.1754571527663	1518	0.152866140852487	0.883359023757066	67793	2.04159792230604	2	2	0	-6.84180240823056
chr3	75556985	78746928	0.346708356258649	119	0.135698748726453	1.01916302272597	1274	2.23837133720884	4	3	1	-6.78265408057336
chr3	78939381	82503263	0.498596050126156	22	0.119285063637181	6.34175305266347	695	12.4454585145622	20	10	10	-6.73383621951634
chr3	82585120	90234801	0.205253218941191	39	0.149097722665987	1.30405663115526	1278	3.07117898977405	6	5	1	-6.79361779518962
chr3	91483878	195778376	0.159522285630006	1970	0.123957330037861	2.18442457091542	91206	7.51665831294385	9	8	1	-6.7495060158082
chr3	195778793	195791038	0.166796194215396	60	0.114134417483235	0.346643896387776	460	0.331364854902428	3	3	0	-6.81431324276976
chr3	195791459	198157341	0.137395423990871	136	0.139325345331895	2.29048456163843	4801	7.18533371628551	11	10	1	-6.73472316433106
chr4	85635	11399463	0.205187042539324	359	0.168275248154996	0.651690868296002	12678	1.30304558263109	2	2	0	-6.91881446047913
chr4	11572089	49037941	0.219410653285234	312	0.161932382251973	0.935616204693797	16323	2.07561257961522	2	2	0	-6.8398800467226
chr4	49149401	49657617	0.462473496725423	28	0.161358583882583	5.52601470275531	142	2.59897683263352	20	11	9	-6.73531200984871
chr4	52029884	190115233	0.211770662730604	1702	0.159543027263139	0.873056959468746	69351	1.89835356167879	2	2	0	-6.85571130282841
chr5	163151	43628594	0.303500811836583	633	0.157607851159564	1.31037451063212	24349	3.46669306622108	4	3	1	-6.73817162765926
chr5	49601562	181283430	0.498771512064903	2028	0.175294788794166	0.861428191083853	90376	1.87172280592174	2	1	1	-6.81414921991059
chr6	147404	57324369	0.333150678878543	1930	0.153538575414006	1.277298463607	67058	3.49241176169306	4	3	1	-6.74014308619725
chr6	61587215	129611749	0.317325802638203	714	0.146215968995927	1.51934315753642	38177	4.44694873195252	4	3	1	-6.79238011128349
chr6	129613005	138043648	0.498721982426721	193	0.13004057486735	3.40390572228744	9208	13.2322329796781	14	7	7	-6.73321035267967
chr6	138096278	158444002	0.49383864377137	442	0.139736820956896	2.02408572486619	17516	6.72510551484033	8	4	4	-6.73654514329171
chr6	158449246	170640200	0.433021016078864	224	0.171633060425822	0.988568955699886	8988	2.39422610844052	3	2	1	-6.77885018333628
chr7	31273	58088536	0.493716211605817	1187	0.167108326363677	1.12388944484967	40948	3.30286824792351	4	2	2	-6.78825995958863
chr7	60993174	100888414	0.462682926112287	711	0.164137433554799	1.02150516459542	33068	2.26174789659417	3	2	1	-6.85869025080513
chr7	100888467	100991195	0.488853839972694	283	0.144801157920743	0.495745639438348	849	0.440348703578381	0	0	0	-6.78103374816895
chr7	100991502	101041312	0.498501317415108	52	0.166060878322381	0.175770104189264	651	0.268755894033618	0	0	0	-6.90890315467462
chr7	101047792	152273892	0.498740589219875	1132	0.165749911569805	0.969370827597339	44979	2.34776990699189	2	1	1	-6.90553163388916
chr7	152379984	152442769	0.409134811679541	39	0.138980634385309	6.49732000582161	120	4.04682874837786	20	12	8	-6.73335344023337
chr7	152446659	159034825	0.498520495031684	139	0.166891416078578	1.00711703806389	3618	2.14352783048588	2	1	1	-6.77317962820093
chr8	266437	43302033	0.00493421243714659	899	0.170622558540263	0.947695012997264	30217	2.42101270024907	3	3	0	-7.24981796002264
chr8	46974490	141221846	0.498766529137012	971	0.152359789150534	1.75456876584107	52036	5.1679493121162	6	3	3	-6.73307480869449
chr8	141221903	144946362	0.257390842592331	185	0.161937869445405	0.893195407828087	8923	2.0181404479856	2	2	0	-6.78909438087281
chr9	14396	27560419	0.131097466299702	305	0.14736526018504	1.10281530924592	13881	2.72637946459127	3	3	0	-6.76683680752618
chr9	27561802	38016250	0.423118891383843	276	0.149682882839087	1.75985745955556	13155	6.6444534367273	5	3	2	-6.736186788944
chr9	38174287	43119872	0.498632384569483	222	0.153508997425464	3.2002626566035	2666	8.45679164990772	12	6	6	-6.73308311406622
chr9	61194086	68259507	0.495692520375654	99	0.163543562407031	2.24917096366951	1384	5.34621240553849	8	4	4	-6.73346777535198
chr9	68357096	117180666	0.209496722667155	774	0.162173307135027	0.851693188541066	35632	1.9895813797411	2	2	0	-6.75075557915733
chr9	118490961	133514768	0.305307473842856	629	0.148451760369165	2.0810482300654	29677	7.74278837135773	7	5	2	-6.74134142944156
chr9	133520315	138219529	0.309082096412251	401	0.164464288963105	1.374669148431	12811	3.73748545192315	4	3	1	-6.73523355146692
chr10	48298	39455375	0.49877561110744	789	0.14592801534535	1.75389733269676	29331	5.30350437371356	6	3	3	-6.73307331104006
chr10	41713374	133626807	0.498808090833022	2059	0.162987546497386	1.25110730388749	82672	3.51770134733601	4	2	2	-6.73559820909283
chr11	179401	1098163	0.371627996550511	189	0.161289962798421	0.754969733721244	4551	1.41209731014069	3	2	1	-6.76817616730703
chr11	1099522	1456585	0.0273072337863274	98	0.188598672553309	0.352115287258195	1738	0.56502008033682	2	2	0	-7.68309527252747
