chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	16949	2641760	0.29262952397848	238	0.0913965024351418	0.994762115962671	14903	0.406062171706274	4	3	1	-6.79996051767857
chr1	2652208	2859485	0.493794819245865	34	0.0954892692126155	0.358195374732829	220	0.447033218686689	0	0	0	-6.79811418648233
chr1	3385398	16589863	0.31813299475186	510	0.0929767194982608	1.01178602507836	36891	0.428792694963081	4	3	1	-6.89448789233507
chr1	16605059	16645371	0.370298510036024	93	0.16583219944592	0.490769266812099	1025	0.327488997071848	3	2	1	-6.78831432958554
chr1	16645453	31432138	0.293152362649718	607	0.103060045616811	1.00305610466102	42558	0.441054839066971	4	3	1	-6.8962374110898
chr1	31434242	58530531	0.49889929079407	453	0.0916647669313108	0.994896974514062	63515	0.42455764596477	4	2	2	-6.91203569158894
chr1	58630796	58631181	0.265097503770805	19	0.0544210893933614	0.552067332044664	34	0.149178633543421	5	4	1	-6.7422648882678
chr1	58999970	102899062	0.498875820361601	419	0.0776113584374972	0.944087603531863	33477	0.409315961320002	4	2	2	-6.74131574079671
chr1	102913864	121118121	0.411052974273707	348	0.0970772094625647	0.902612545200853	26621	0.417569406234322	4	2	2	-7.36426769616913
chr1	121118494	124450930	0.497757198408464	9	0.207323485832594	0.497479237818992	258	0.478749645946713	2	1	1	-7.05325607682248
chr1	125080233	143265820	0.0428510645418594	27	0.0928123432207756	0.00969638210345606	152	0.171060230928867	4	4	0	-30.9006245619221
chr1	143498999	144104732	0.498409129543414	23	0.201955959273714	0.940453662242286	1190	0.470537820359251	4	2	2	-6.73326796082006
chr1	144423455	156944278	0.265042287176349	413	0.0895723904662041	1.13084719934321	56376	0.499177898031346	5	4	1	-6.73581098176817
chr1	156945246	226164797	0.333119475201227	1047	0.0917077179370833	0.898953466016915	93644	0.409229302242274	4	3	1	-7.44417441165152
chr1	226165820	248559438	0.30402107813459	503	0.100657072780217	0.939278830543137	32560	0.4057948754492	4	3	1	-6.75772099857418
chr2	1173070	1840880	0.499185883725763	23	0.0744225729707656	1.03385293776193	1257	0.397866494285623	4	2	2	-6.75074832787547
chr2	1861839	3181071	0.498035735426864	15	0.220754054053266	0.878094084932379	323	0.410279142476749	4	2	2	-6.76278032891097
chr2	3208476	88699958	0.49891511364584	1024	0.0854539448734031	1.02631310095405	98362	0.429265653560228	4	2	2	-8.02884520700852
chr2	88772764	89662608	0.498528588605201	21	0.152602752268758	0.938323673487296	1904	0.532810776863882	4	2	2	-6.73341983679403
chr2	89826511	90401058	0.498168790462352	89	0.175497342317107	0.579438098936328	1272	0.440597881324711	2	1	1	-6.73657704236441
chr2	91443433	91986495	0.498332640888481	30	0.152064569618742	0.670337280132108	718	0.550429221531487	2	1	1	-6.74414559165081
chr2	94199271	95948464	0.481913356298542	56	0.123593320071247	0.865436379325622	3013	0.429245022327627	4	2	2	-6.79596987391536
chr2	95950600	95951970	0.0028002633699028	16	0.0125	0.433182574260842	42	0.284740099926912	20	20	0	-9.32117496067038
