chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	17020	2563346	0.376934140514638	169	0.110242716800227	1.1980151009622	13330	0.420530344378296	3	2	1	-6.74219771612677
chr1	2652211	2859485	0.0766807023561207	38	0.167521563971472	0.49664427026153	250	0.587253373421028	3	3	0	-7.16675945233857
chr1	2859532	4774360	0.498773638113917	128	0.0911459848330199	1.16082996343239	3638	0.405568853213378	2	1	1	-7.00748460267539
chr1	4939580	13224737	0.203714160565945	254	0.0843126695627294	0.935514431118724	19622	0.33241741521386	2	2	0	-6.74394334292453
chr1	13224919	13306172	0.496202950059365	24	0.0648700903590276	0.813710796706297	273	0.176972505783455	2	1	1	-6.77105982352443
chr1	13318452	16620135	0.241199808688841	166	0.086498454445121	0.860403803741745	8232	0.313542569087071	2	2	0	-6.99278179558867
chr1	16620597	16948577	0.476312696113925	85	0.10387730723302	0.817302084190777	1669	0.313742899741963	2	1	1	-6.80758595170547
chr1	16990384	121374817	0.207421711834568	1720	0.082919526428603	0.946479983802611	149200	0.326600403402652	2	2	0	-6.73465745274098
chr1	121374827	124718123	0.112968603992275	9	0.0426666666666667	0.199673636217295	274	0.389358715453008	3	3	0	-15.6755919983564
chr1	125080489	143265917	0.10430035953455	35	0.155193384377756	0.0063127861969028	254	0.0340001345591751	2	2	0	-40.8315432902547
chr1	143386154	144104659	0.0911213564200282	15	0.13430891896775	1.03368883494451	585	0.582888383074571	3	3	0	-6.93472157211055
chr1	144450765	145682617	0.499129378003103	9	0.077658082501294	0.810639733521871	973	0.324230071978391	2	1	1	-6.90004887547949
chr1	145848288	216048379	0.206448494362567	1526	0.0829798635732296	0.94294978857926	124861	0.330798898419956	2	2	0	-6.74401693498276
chr1	216519327	226883962	0.163724358703985	127	0.0686982255536904	1.20147960767347	11927	0.429523112761974	3	3	0	-6.74335071330507
chr1	226961502	248911607	0.207655876767084	522	0.0844749746664287	0.927540249102779	29418	0.309775437985586	2	2	0	-6.79655797718079
chr2	272051	3105283	0.49901459744869	32	0.0924462300126316	0.903924229207481	1612	0.329398540959052	2	1	1	-6.76800557070172
chr2	3180522	3181071	-0.00319841251747544	9	0	0.019459181221766	21	0.00709325635475595	0	0	0	-Inf
chr2	3189269	87338940	0.498924731587594	1080	0.0796869634095731	0.941086469176359	86458	0.323677759939849	2	1	1	-6.75700141060516
chr2	87415862	88084182	0.0176747251790478	10	0.105303846083607	0.854593324526887	284	0.46206866874518	4	4	0	-7.91649901451437
chr2	88087846	89767186	0.31380007546592	48	0.125843647714983	0.799659162736634	2743	0.301044231129022	1	1	0	-7.05945562362589
chr2	89826647	89829447	0.39737075300752	17	0.17839558653206	0.00910197003825603	31	0.00425908264139551	0	0	0	-25.1969156023057
chr2	89830520	89841074	0.00281452482583	35	0	0.00675284077538048	85	0.00491718532135955	0	0	0	-Inf
chr2	89841131	91422019	0.49827798721623	117	0.174886234757268	0.454964518417917	1258	0.368589263297895	0	0	0	-6.85524828514761
