chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	16856	2591413	0.331000046953912	124	0.100868095413943	0.88326827544476	8653	0.31949294832898	2	2	0	-6.95510912066286
chr1	2652366	2757855	0.0550797913726531	37	0.164546505743977	0.0117960327201312	115	0.00610770355497746	4	4	0	-35.6212109781554
chr1	2783572	16604860	0.299076633816652	569	0.10058599167543	0.844448959777749	23576	0.306084540521241	1	1	0	-7.48396413763743
chr1	16604995	16645367	0.498516361280135	55	0.159125719520116	0.425331548700657	651	0.279596502510312	0	0	0	-6.76585595076605
chr1	16645453	24072144	0.305631069725764	328	0.097964223052523	0.90561636468533	15422	0.322385156871252	2	2	0	-7.00511237535227
chr1	24080045	26045653	0.205492728539738	70	0.0781322722495238	1.31769284976853	3924	0.506843215734433	4	4	0	-6.74895566698836
chr1	26282361	47074876	0.299050762562932	526	0.0906161191918764	0.913640899642027	40386	0.323986345342289	2	2	0	-7.29873402378594
chr1	47082300	54096243	0.24799034713694	132	0.0819417495776675	1.08033936717495	8267	0.455974277984429	3	3	0	-6.88314278423151
chr1	54190978	121373922	0.303981988157313	812	0.094429005630406	0.96884629961274	52558	0.379426592650098	2	2	0	-6.78620797573359
chr1	121399711	124905556	0.0188877011201747	12	0.144337567297406	0.168886139726783	171	0.381698254040994	0	0	0	-16.6692593011874
chr1	125118097	143267252	0.0267526084350852	29	0.15701965613831	0.0102009785370011	225	0.101725204263937	5	5	0	-34.5859518916736
chr1	143499052	144104517	0.497887476610906	13	0.177721908956316	0.975156851426531	687	0.479212255662325	2	1	1	-6.73319671977412
chr1	144104599	150558904	0.207349057327552	196	0.101553742091099	1.26964194332818	11520	0.553606059029915	4	4	0	-6.81521223235571
chr1	150623061	248812149	0.281369937981849	1910	0.0931230660237489	1.06910254981758	131050	0.390301968419175	2	2	0	-8.72373178045669
chr2	242793	55254186	0.288341427345168	610	0.0832315645673694	0.972011465691107	46590	0.357730845817037	2	2	0	-6.77276128836977
chr2	55299972	89764054	0.427202219370014	539	0.0865482666780831	1.20056366343592	31526	0.432235601583647	3	2	1	-6.77921671774443
chr2	89764376	89841171	0.0946860786295406	26	0.0594380349607892	0.229867192200596	82	0.370892634033256	10	10	0	-8.30235749324012
chr2	89851838	90315693	0.430651238310251	32	0.141528052046684	1.11693525741752	908	0.538377054551289	3	2	1	-6.74165866769059
chr2	90380793	90399128	0.456893075993872	19	0.228336227411548	0.00471137598761969	91	0.00415890118859045	0	0	0	-32.2726661745457
chr2	91443425	91986495	0.318801666508442	43	0.146999604492428	0.797046470484448	666	0.568128987786493	2	2	0	-6.78656116964776
chr2	94196506	94244364	0.244516411897392	13	0.15533949586103	0.481423077344863	144	0.371571997557253	3	3	0	-6.89604758702486
chr2	94857002	95939062	0.460360992481204	29	0.12767189706624	1.08200209614179	2050	0.385413598401329	2	1	1	-6.83096068859612
chr2	95939302	95945407	0.331613429581267	26	0.147889568987757	0.535587887878425	75	0.343541708130505	2	2	0	-6.7717150258625
chr2	95950600	96032497	0.490063977836064	20	0.165343494134579	1.14365402048745	432	0.479180903898691	2	1	1	-6.74014734923666
chr2	96208569	96972301	0.193343705793042	19	0.0761354594596664	1.0941805347511	3241	0.343831764873001	4	4	0	-6.97396510563224
chr2	96972758	97167955	0.227936109050615	42	0.125993070343891	0.975696701739617	610	0.391374762100561	3	3	0	-6.77855626260729
chr2	97185594	241816853	0.456797136362946	2104	0.0967427497567777	1.21455291027265	146303	0.461010775818488	3	2	1	-7.18123646166582
chr3	197503	198170010	0.498840109712127	3208	0.121997781592864	1.15347649111009	188602	0.473739960853486	3	2	1	-7.23075733763295
chr4	85635	48892964	0.498896227857005	718	0.0888441546619327	1.03399789840581	36728	0.410136638558796	2	1	1	-7.16073626123084
chr4	49092433	49157494	0.00639096781523479	165	0.131578464193301	0.00437866136525908	402	0.00469092161506562	8	8	0	-37.3638942279387
chr4	49157790	49243007	0.26510330249656	26	0.173152240706086	0.144001098527655	53	0.172781893520682	1	1	0	-9.88210744236052
chr4	49288749	49657870	0.0131802989839274	50	0.100439851022736	0.0197339589364472	164	0.0896592865809671	10	10	0	-23.4535772078572
chr4	51843657	188739619	0.331857145480199	1292	0.0951418928581881	0.927001672055467	74238	0.350209474847589	2	2	0	-8.47351495741059
chr4	189233926	190118731	0.498128763430168	22	0.187529853323267	0.496856773348497	357	0.458421401392348	0	0	0	-6.80579425487816
chr4	190177894	190179926	0.490566519081174	19	0.203191984232007	0.0033053826108604	36	0.00278259899066631	0	0	0	-28.4909526041362
chr5	163090	748128	0.299078365095426	9	0.185622600994599	1.20344984230466	1736	0.391217254317722	3	3	0	-6.7756770358743
chr5	748133	45891317	0.312495804602199	519	0.100882977834073	1.28092742199304	28351	0.535125106036881	4	3	1	-7.29012554810455
chr5	49599458	49666968	0.0238187904300499	154	0.175940587819404	0.00277422780109753	315	0.00285678088901149	5	5	0	-40.5263711699588
chr5	50399214	178261771	0.396217353793201	1591	0.0885289185518972	0.992524903140694	101181	0.366155872725248	2	2	0	-7.43104972686194
chr5	178585493	178585669	0.131305678792213	11	0.160428177076223	0.0406063722834563	14	0.0126055979192222	3	3	0	-10.8142104357455
chr5	178712441	181282687	0.39010203185686	149	0.0881441242034774	0.942677637699054	5661	0.375913540165397	1	1	0	-7.09211801523648
chr6	292658	18459505	0.307955099109248	237	0.103101528923653	0.889900506195205	11833	0.340083578076923	2	2	0	-7.53756281373876
chr6	18463402	32473499	0.49889482363092	785	0.0751709738876758	1.06614527260648	27818	0.396310272139431	2	1	1	-7.07300928859448
chr6	32518186	32519311	0.135010895015866	9	0.125170883195734	1.21117804012444	17	0.479929544461537	8	8	0	-6.73408179502647
chr6	32519346	32759026	0.277571980845184	204	0.10859292720293	1.01310898899803	741	0.428813367134687	2	2	0	-6.75926477395539
chr6	32814335	58120790	0.498884827671439	709	0.0902880319265573	1.17647349579105	41152	0.44706808729036	3	2	1	-7.19363161513765
chr6	62792160	157201226	0.267744566784149	1007	0.0899989272509827	1.11528587547298	60983	0.414653915374203	3	3	0	-7.62392675265539
chr6	157299382	157314308	0.00722921415346822	18	0.117851130197758	0.460302798502921	65	0.603818921452323	20	20	0	-7.00036131631075
chr6	157593264	170569798	0.255710044277989	243	0.0890336671050659	1.12709980473036	12217	0.398904967607162	3	3	0	-6.83181433827863
chr7	31273	55152484	0.261080838755767	973	0.0869020668482954	1.09378024994556	45956	0.420940189067107	3	3	0	-7.63750904331516
