chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	16949	2641760	0.327284502369053	234	0.0889841924830853	0.914004328843664	15848	0.375047089443177	5	4	1	-6.76824903777225
chr1	2652463	2756999	0.0361718225577432	23	0.16529610513119	0.0090286978981522	82	0.00496679731614294	4	4	0	-36.4974123997949
chr1	2783572	16589863	0.313877717159611	503	0.0974381969298351	0.922907367000997	37828	0.387715193395663	5	4	1	-6.77675356477772
chr1	16606314	16645453	0.498461671405013	88	0.166973150282794	0.494054216165389	1108	0.325116164359217	2	1	1	-6.73572380192349
chr1	16645639	30966433	0.325428090509875	597	0.0948478207877267	0.931341518584609	43166	0.417583940421665	5	4	1	-6.82046051510759
chr1	30966445	31432119	0.0147283547208285	9	0	0.869951722083104	827	0.418057405920546	0	0	0	-Inf
chr1	31434242	121374827	0.317497310041347	1204	0.092567018449869	0.874810139892273	122903	0.371052667814649	5	4	1	-7.00096156022413
chr1	122888576	124908938	0.0181860486066341	13	0.138675049056307	0.0112349490957253	129	0.00938827225892773	5	5	0	-41.5944205506175
chr1	125079827	143266635	0.0275695655793758	45	0.136616786906465	0.0082435061473055	246	0.109020964414792	5	5	0	-33.8289674288827
chr1	143498999	144104743	0.225758081994199	20	0.160397360196154	0.618722181026835	969	0.324105298043039	3	3	0	-6.75678799738547
chr1	144435669	248559438	0.264859591586548	1991	0.0930581915742686	1.03781739168719	199808	0.454880946214196	6	5	1	-6.89679288023366
chr2	1173070	89662608	0.292530195084482	1058	0.0977754015880536	0.950315175225398	101913	0.402107474917075	5	4	1	-7.64389275644508
chr2	89829229	91441998	0.413225225522172	52	0.157013515236165	0.628022258948636	1262	0.397569525378959	3	2	1	-6.75483384751552
chr2	91443433	91986495	0.227892216272356	30	0.130538337170597	0.663802549190264	773	0.593279865753519	3	3	0	-6.73792731807096
chr2	94199271	97167846	0.337349912138478	158	0.15056084312886	0.894028629574838	9683	0.413749772555414	5	4	1	-6.75793286940214
chr2	97194750	242009024	0.295914658949823	1831	0.0904513971372534	0.931670692035902	175346	0.396202044696132	5	4	1	-7.40606267930948
chr3	197513	198169932	0.309494459292672	2782	0.0978571033953388	0.875437146113699	227694	0.369721137198642	5	4	1	-7.25491214320419
chr4	305470	49017215	0.498890452757127	611	0.0855520076110335	0.839746554844221	45542	0.362329512880412	4	2	2	-7.67961640940138
chr4	49091282	49155922	0.0091901713664802	175	0.142713740373158	0.00526475896242693	457	0.00628281091569836	6	6	0	-34.6566964568436
chr4	49157790	49158738	0.340883962413354	11	0.120631143272675	0.140569495531635	23	0.0478089081616046	1	1	0	-7.06340452832876
chr4	49264624	49638136	0.497775161513739	10	0.234597172475146	0.0265982949434329	45	0.0615177727460639	0	0	0	-21.1698739420967
chr4	49640341	49711765	0.0225147710827764	29	0.123186380076911	0.00423085273738163	65	0.00651466540849301	7	7	0	-35.0256444934928
chr4	51886646	186636739	0.498901113106745	1087	0.0823463015941031	0.807325386621274	87306	0.344980380164706	4	2	2	-7.33518069632037
chr4	188270847	189984905	0.498526229649091	15	0.16094906026442	0.52018280611647	270	0.325761207416098	2	1	1	-6.76502058040337
chr4	190022650	190115233	0.480365520226346	10	0.189567959083573	0.425504226261051	121	0.459172756280458	2	1	1	-6.75700929349505
chr4	190177806	190180010	0.0618289931950846	21	0.106083749484838	0.00237769162430823	37	0.00334210557428542	7	7	0	-28.9933957838646
chr5	144701	1948114	0.496345019002111	84	0.110659212330768	1.4304820475581	9213	0.64028584497083	10	5	5	-6.73635083482158
chr5	2145726	44310390	0.283974930061803	391	0.100568427405062	0.950386546201995	27859	0.422862496680438	5	4	1	-7.18499729250226
chr5	49599477	49667027	0.498279304772079	127	0.19030115654858	0.00326656081056328	259	0.00299165781158948	0	0	0	-37.8262501692638
chr5	50633622	181283362	0.280001724657504	1634	0.090672757236627	0.952018123133382	148477	0.41889680143529	5	4	1	-8.01208049179158
chr6	147404	31281042	0.498865127715146	642	0.0968338936692446	0.931915381128252	42528	0.425488577381453	5	3	2	-7.11636373555163
chr6	31354563	31357279	0.497923408807734	11	0.178438122710265	1.09258042302469	121	0.762413723701347	6	3	3	-6.73312666392458
chr6	31366700	32521958	0.447159716447556	185	0.0739740192426653	1.1104803495242	14517	0.431013543020386	7	4	3	-6.73440025162247
chr6	32521989	32759026	0.199450170955643	119	0.104987921253697	0.94620818667864	791	0.51719735460019	4	4	0	-6.75341605416055
chr6	32761836	60544763	0.498887656063462	640	0.0950877451704074	1.02311127263124	56345	0.431471900839093	6	3	3	-6.74050984621965
chr6	61697162	157300037	0.49886598020483	853	0.084734166950612	0.938369755839917	72790	0.406555473214879	5	3	2	-7.65212663824573
chr6	157310587	157313352	0.0132810528603043	26	0.147315595289109	0.011444442718895	56	0.00478634421130479	5	5	0	-25.7986492782788
chr6	157313372	170640022	0.498856526432816	225	0.0871791423285573	0.949357806965171	15825	0.427935901609483	6	3	3	-6.91604268210066
chr7	31273	498711	0.375173714497084	9	0.165743861961093	1.09029211126961	416	0.458140016453077	6	4	2	-6.74257993726455
