chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	14653	873251	0.28172136891331	20	0.14624524283761	1.30390528508039	247	1.77090516194142	4	4	0	-6.73465277907855
chr1	873548	16590019	0.45642041840698	906	0.0836325495934784	0.964023257808831	48000	0.55132797887287	2	1	1	-6.89198148151146
chr1	16608409	16645371	0.498598959269001	78	0.122199045522486	1.37594898388381	746	0.746979743571939	6	3	3	-6.73331961557871
chr1	16645453	121490756	0.459184902915155	2676	0.085388762371179	0.981911282817107	175643	0.516529114402421	2	1	1	-6.97430965197652
chr1	125183675	152213024	0.49884184083081	271	0.100439506494928	0.990495761818218	23521	0.51247524033649	2	1	1	-6.78898962509266
chr1	152213274	152355935	0.351792264235766	57	0.0633111720889623	0.48200871854151	1796	0.190652442638986	2	2	0	-7.71164962124541
chr1	152357376	248911738	0.49892224681013	2853	0.0797898701099615	0.999721768520376	167058	0.526100706159631	2	1	1	-7.04304254540393
chr2	173150	89172546	0.49891202692152	1748	0.0803332565312934	1.05073695520635	110525	0.620079601253284	3	2	1	-7.22221900922428
chr2	89574103	91963663	0.498553697359798	69	0.132163157387008	1.0919592562746	2333	0.798164039362418	4	2	2	-6.76083727276434
chr2	94190317	95954051	0.37393091288953	94	0.0943614428856119	1.13581404954388	3588	0.59213426351605	4	3	1	-6.77481212622435
chr2	95954084	227284391	0.498928652557251	2561	0.0830156888416137	1.03746196342669	168046	0.617433417922134	3	2	1	-7.49440308639301
chr2	227289379	241872311	0.396047681512214	604	0.0848780114504435	0.880416580894149	29038	0.419452724131124	1	1	0	-6.94819925544269
chr3	197664	71980394	0.498923893192664	1575	0.0765964790776142	1.01981786262062	115984	0.553736924044695	2	1	1	-7.19178148661405
chr3	71980418	90613961	0.498783354011135	199	0.104909373029362	1.10958676813109	7070	0.757800075317686	4	2	2	-6.90476119946728
chr3	91483878	195619481	0.494655148651168	2302	0.0750169819093646	1.03800783206373	119234	0.59887388383751	3	2	1	-7.43013336942481
chr3	195619606	195780084	0.495785552494655	114	0.133544298150052	1.1211462010608	1300	0.779065211725515	4	2	2	-6.73477031190768
chr3	195780116	195788697	0.356972221498531	119	0.0956185546341021	0.514905014253611	1036	0.109453483994969	2	2	0	-6.9000954173014
chr3	195827267	198169929	0.49879363627134	187	0.114290751524688	1.12077515661058	6560	0.675425885063229	4	2	2	-6.75539189591614
chr4	54908	49061855	0.498903252263009	1210	0.0807021072062365	0.971475344422384	51477	0.539163467979891	2	1	1	-6.74498758257673
chr4	49109728	49711723	0.256695140831576	47	0.148148274351541	2.18067907691268	332	0.851529421487175	13	11	2	-6.73717652133156
chr4	51848078	190118731	0.498907691244209	2023	0.0832906235929027	0.952083267238946	111086	0.562141297662584	2	1	1	-6.75590161487333
chr4	190179513	190179746	0.309213487786485	10	0.118138384015432	2.23910756502528	91	0.529647053904203	13	10	3	-6.73304971395859
chr5	163471	45462120	0.498892449625675	768	0.0817977166077378	0.952162245162393	37259	0.553414734916894	2	1	1	-6.74071898389965
chr5	49601562	49666240	0.404538509570972	47	0.150601829980049	2.7197251595589	497	0.915016960025384	16	10	6	-6.73315971818087
chr5	51275348	99522840	0.498892382292934	766	0.085182363632253	0.976606951869696	43756	0.553311420751847	2	1	1	-6.75754557609652
chr5	99523222	100391880	0.498500752501602	20	0.139919328261154	1.53491333928074	253	0.817662697437551	6	3	3	-6.7341349538141
chr5	100391920	181282804	0.477318151027892	1763	0.0783509576702704	0.962482658953602	107303	0.547791747896937	2	1	1	-6.78327596625068
chr6	147404	31026103	0.478997227358272	835	0.0791820918720204	0.950117151722654	39368	0.576987793384059	2	1	1	-6.78216959269733
chr6	31027381	31030047	0.496314600581735	13	0.0566635368668107	0.414544271369059	284	0.0568832734718733	0	0	0	-6.86936355582381
chr6	31030243	32529959	0.46475098087269	501	0.0719592445086764	1.00519619866765	12458	0.366790176612602	3	2	1	-6.84454687438633
