chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	17020	2563346	0.400714092212612	167	0.104925672381086	1.24857135178227	13279	0.505664910690402	3	2	1	-6.73857009931718
chr1	2652233	2859564	0.480628285152498	45	0.216333933323163	0.419933306566435	258	0.549659115603124	0	0	0	-6.75697530385662
chr1	3385157	3900290	0.390001859203695	112	0.079216538514757	1.19454245720284	3119	0.441688565381745	3	2	1	-6.75448859479262
chr1	4078261	16589971	0.276082064799258	426	0.0998105530817755	0.994612889368107	27627	0.415691992505382	2	2	0	-6.74609776822293
chr1	16592400	16990384	0.498779540337042	97	0.112231241592291	0.844379372427796	2375	0.352693796127474	2	1	1	-6.77730686262325
chr1	17028340	61277488	0.262701031742231	1045	0.0881418028064373	0.987062990922121	87189	0.397159773046031	2	2	0	-6.73589358619857
chr1	61404111	102920235	0.498858135413721	403	0.0869268924524132	1.25713463223257	33253	0.510450814487002	3	2	1	-7.47585601344194
chr1	103533840	121538320	0.264817454092902	268	0.106380194423371	1.02991369365835	24117	0.426399022561419	2	2	0	-6.85785928565117
chr1	122404409	124768760	0.014735132771578	28	0.184240192175047	0.0270263420563331	479	0.0161061459290603	2	2	0	-37.8757502921981
chr1	125080065	144104743	0.0845148849502828	130	0.192451071618745	0.243163540984642	1212	0.699488140724375	0	0	0	-13.8335518912647
chr1	145233393	248911607	0.265742201470457	2117	0.0904811342037576	0.969440984611604	155066	0.402588024532862	2	2	0	-6.80941449138628
chr2	272051	1840686	0.395814362363175	30	0.0790970304745068	1.19641997683509	1526	0.55271363774086	3	2	1	-6.74154711661267
chr2	1840880	3181071	0.223541830308726	18	0.18242233552044	1.00416619648571	299	0.609396409090396	2	2	0	-6.76481501555439
chr2	3189269	89767186	0.390262668489883	1145	0.091074882796643	1.18117056894047	92981	0.468291715047985	3	2	1	-6.9251480470157
chr2	89826479	91422298	0.483333777935435	267	0.196224879814165	0.450281169883688	1633	0.509285232462954	0	0	0	-6.81520161404276
chr2	91422361	91596443	0.498180799161178	25	0.173379131770041	0.361535880623195	308	0.313016364673625	0	0	0	-6.87236000021742
chr2	91700348	92233636	0.231616839248922	16	0.119625805465766	1.17829625980169	417	0.631039856075818	3	3	0	-6.74591285342613
chr2	94196506	95945270	0.499027803654962	78	0.0900205992632147	1.11292583530509	3153	0.561728349464009	2	1	1	-6.78366430459995
chr2	95945340	95952040	0.032300755739738	23	0.0938230821865715	0.720650313797201	62	0.426531448950035	20	20	0	-6.84008269345479
chr2	95952054	97091772	0.496955738317642	77	0.0879072866479014	1.30831408623611	5866	0.4977950994246	4	2	2	-6.76104503824124
chr2	97118558	97558675	0.367069410064657	66	0.135196036548296	1.08825952384871	697	0.470770982017991	3	2	1	-6.7938348866279
chr2	97560661	127701640	0.498855139342786	368	0.0812251567735021	1.24026775898685	28837	0.530595844736557	3	2	1	-7.47343200254662
chr2	127701899	192057530	0.273995766349899	664	0.0959291217518432	1.01151927879915	58801	0.38617720704525	2	2	0	-6.93875022596186
chr2	195957280	201634960	0.111659834923968	90	0.0927648686138175	2.06105447811694	9975	1.27095798688454	7	7	0	-6.74312656333893
chr2	201643259	216117647	0.355338802834771	129	0.0847414058321143	0.781547419442145	12483	0.336737218199773	1	1	0	-6.84965778001243
chr2	216195086	233939179	0.498909916770006	485	0.0748151778553147	0.988426747135172	29083	0.389546524376582	2	1	1	-6.73505443240569
chr2	233945906	241142847	0.36615918706087	203	0.0820948559940024	0.749817957898144	8942	0.313066381166258	1	1	0	-6.76802205689361
chr2	241143065	241814268	0.450946313131563	54	0.0772989174666077	1.00741601647846	3090	0.470740702331025	2	1	1	-6.96648693843392
chr2	241815372	241987394	0.0155037362709974	14	0.22848579439816	1.07691442476436	349	0.432051991177825	5	5	0	-7.05641678787111
chr3	197562	70126221	0.498926691720824	1095	0.0795427734162659	1.01629052297823	94546	0.403980398965709	2	1	1	-7.00082373881813
chr3	71689919	75666189	0.248646004013186	101	0.125963835765636	1.40703806510636	2601	0.608820117864352	4	4	0	-6.9094654235298
chr3	75667728	75670003	0.425595796599938	24	0.128262525167404	0.146447305418237	162	0.0582455572143005	0	0	0	-7.51538627857444
chr3	75670004	75687994	0.0096059017244583	9	0	0.0291764185797001	16	0.0192118669923913	0	0	0	-Inf
chr3	75731893	75741671	0.238118024677498	55	0.102999617533859	1.28404871525286	258	0.388346528828457	7	6	1	-6.74696858756572
chr3	75741912	90872626	0.498645074221851	35	0.109501329564853	1.14385171316945	2938	0.562735996613835	3	2	1	-7.2446319955005
chr3	93470371	94507568	0.4655639048919	9	0.0615916210030048	0.935137925797147	549	0.493954825643501	2	1	1	-6.92138387891744
chr3	96814543	193435773	0.498920955180437	1358	0.0814381253150171	0.984323477784311	86250	0.382626370367726	2	1	1	-6.73356428543522
chr3	193442685	196103547	0.344203523672604	222	0.10836854089025	1.01798364366967	8293	0.579305883558661	2	2	0	-7.0432542561001
chr3	196198172	198169929	0.338003692541754	65	0.104000168731372	1.37699906454034	4874	0.569687139522302	4	3	1	-6.74184927843292
chr4	19865	555266	0.498648088681222	21	0.169980853263509	0.954261807840362	1272	0.375833920652314	2	1	1	-6.73511044404755
chr4	634904	7819000	0.498903252455401	347	0.0775891341956567	0.938408503096794	16345	0.37426451885688	2	1	1	-6.79960077100398
