chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13418	16539538	0.498898641633962	982	0.0823151741078974	0.978890637766234	84863	0.24876652808506	2	1	1	-7.12381618133213
chr1	16548994	16944255	0.430629345020285	150	0.10999981696141	0.982852368157437	4028	0.277125996054725	3	2	1	-6.75595317569211
chr1	16947199	121374211	0.498926964628022	2648	0.0768364468511703	0.9762083044591	289447	0.269897681167019	2	1	1	-8.26893137393474
chr1	125179343	146725919	0.497673700510414	42	0.120847253393403	0.9808089707386	8660	0.277723707762843	2	1	1	-7.1704149397128
chr1	146738490	227493167	0.498931053299129	2305	0.0757475299248987	0.985507194867029	261253	0.258447623810819	2	1	1	-8.50798406734551
chr1	227493191	227508167	0.218856023752848	15	0.0832836804456397	1.23374576475605	54	0.494414439529605	6	6	0	-6.73432386625196
chr1	227508301	248855670	0.498905424896625	586	0.0769464853169853	0.981671645850275	56551	0.29537512271397	2	1	1	-7.13149274222005
chr2	294734	90234668	0.448076072457575	1870	0.0783061621649536	0.973724292732948	178947	0.28557478225387	2	1	1	-8.12415739614504
chr2	90294290	91963698	0.489254646032133	57	0.135446742948801	1.04822099946777	1299	0.383416725792238	3	2	1	-6.83134240288967
chr2	94195995	97576286	0.397266484373296	229	0.0959628423853214	0.992881102910677	16894	0.321716126863557	3	2	1	-6.93030699198051
chr2	97578750	242094853	0.448808386623221	3100	0.0773218544742678	0.976610297329452	307063	0.274449495682097	2	1	1	-8.92648563144297
chr3	51248	14540087	0.496650209413317	352	0.0806366580588235	0.864297351641267	30769	0.226614493063513	2	1	1	-7.53176019780358
chr3	14572341	90234801	0.456487880911277	1093	0.0808490891242627	0.977525343979613	173170	0.253970283516082	2	1	1	-8.2704374038766
chr3	91483878	198169929	0.496710167314712	2311	0.0823905651623644	0.979010073922768	202048	0.279184853104202	2	1	1	-8.35449893907191
chr4	254036	49061855	0.390387624012102	976	0.0846894483624402	0.907458577461466	79585	0.281104895853684	2	2	0	-7.0851558447233
chr4	49121012	49711699	0.242619141206876	47	0.129287759278875	0.761081049496479	249	0.310624321231093	3	3	0	-7.26480999179064
chr4	51848078	190179746	0.378017250727709	1968	0.0859687038833039	0.890892299573623	164471	0.267778416791085	2	2	0	-8.42115591957912
chr5	163090	21492240	0.230197696303938	603	0.0850407906400334	1.28675387089474	34968	0.448430019605795	5	5	0	-6.88119948382404
chr5	21751941	46206800	0.171724543201778	515	0.0839555061143295	1.64918380290699	48404	0.647944721405511	7	7	0	-6.80625493835401
chr5	49599988	49661790	0.39658396913846	32	0.126276159059318	0.726477637046415	384	0.228832948347839	1	1	0	-6.74676014408603
chr5	50399214	58454440	0.229700624142442	199	0.0829227062964783	1.34791614724689	14156	0.462300078575813	5	5	0	-6.74491661122209
chr5	58457629	181282687	0.316880956942222	2313	0.0836660773912583	0.938758675613036	232899	0.259377975017207	2	2	0	-6.916318232939
chr6	147596	32530257	0.280217225968641	1232	0.0871317830610581	1.07794701684159	98793	0.312114485906887	3	3	0	-6.79038726789642
chr6	32530312	33092287	0.494586794067235	245	0.101032168954249	1.04722522817377	4063	0.251882670408037	2	1	1	-6.80848031672146
chr6	33103823	60873573	0.287752240374656	830	0.0810500206105802	1.09378671374368	94390	0.301045162690698	3	3	0	-6.84774379672429
chr6	61156130	68950135	0.271843747228068	67	0.0841170868833676	1.14303786005123	4403	0.53104109615373	4	4	0	-6.78573110456439
chr6	68956303	112185381	0.398485424549755	598	0.079961145997052	1.30072916729324	73122	0.431399014002489	5	3	2	-7.13507098537158
chr6	112317003	170640200	0.275043250602288	1202	0.0908228383033922	1.06890367615183	103253	0.323802599810466	3	3	0	-6.79504648703107
